,Name,Rating,Link,Distance,Location,About
137,St,,https://www.holidify.com/places/goa/st-john-baptists-church-sightseeing-124657.html,28 km  from city center,Madgaon,"The church of St. John the Baptist was originally built near the shore and has been shifted to its present location on top of a hill known as Monte Benaulim in the year 1956. The church has one of the best constructed and most beautiful altars with a whitewash that charms everyone to visit the place once. The church is well known for the annual feast Sao Joao too. Celebrated on June 24th, Sao Joao is one festival which is as entertaining and pompous as the Carnival.  It starts off as a Mass held at the church and then, the youth of Goa do something amazing; get drunk and jump into wells and streams, while singing 'Viva San Joao'."
138,St,,https://www.holidify.com/places/goa/st-claras-church-sightseeing-124656.html,21 km  from city center,North Goa,"One of the oldest churches in Goa, St. Clara’s Church stands as an example of not giving up. The church was destroyed several times but later reconstructed every time by the villagers. The church is a beacon of hope and strength to many followers and visitors alike. The church is surrounded by lush green forests and has a pure white exterior which gives it a fairy-tale like impression. The feast of St. Clara Church is celebrated on 2nd Saturday of May that is 14th May every year"
139,Corjuem Fort,,https://www.holidify.com/places/goa/corjuem-fort-sightseeing-124895.html,13 km  from city center,North Goa,"Built in 1705 by the Portuguese, Corjuem Fort is located in Aldona village near River Mapusa. Also known as Khojuem Fort, it is one of the smaller forts of Goa. Besides providing a surreal view of the adjacent surroundings, the fort also boasts of being one of the only two inland forts that continue to survive till today."
140,Sinquerim Fort,,https://www.holidify.com/places/goa/sinquerim-fort-sightseeing-124896.html,7 km  from city center,North Goa,"Located at a distance of 18 kms from Panaji, Sinquerim Fort was constructed in 1612 and overlooks the beautiful Sinquerim Beach. The magnificent fort was used as the reference point for goods arriving from Europe. Also, it was used to guard the territory from the Dutch and Marathas."
141,Rachol Fort,,https://www.holidify.com/places/goa/rachol-fort-sightseeing-124897.html,28 km  from city center,Madgaon,"Situated northeast to Margao in Salcette, South Goa, Rachol Fort is famous for the battles fought between Vijayanagar and Bijapur empires. Built complete out of laterite stones, the majestic fort has become a major tourist attraction of the city."
142,Nanuz Fort,,https://www.holidify.com/places/goa/nanuz-fort-sightseeing-124898.html,33 km  from city center,,"Located in the Sattari district of North Goa, Nanuz Fort was built by the legendary ruler Shivaji and was later taken over by the Portuguese. Although comparatively smaller in size and currently in ruins, the fort is still flocked by many tourists to experience its magnificence and the olden times architecture."
143,Anjdiv Fort,,https://www.holidify.com/places/goa/anjdiv-fort-sightseeing-124899.html,88 km  from city center,,"Located on the border of Goa and Karnataka, Anjdiv Fort is yet another masterpiece of Goa. Built in 1505 AD by the Portuguese, the fort is also known as Anjediva and Anjadiva. Sprawling over an area of 1.5 sq km, the fort is synonymous with grandeur and magnificence."
144,Hivre Waterfalls,,https://www.holidify.com/places/goa/hivre-waterfalls-sightseeing-124907.html,44 km  from city center,Panaji,"Situated in Valpoi, Goa, Hivre Waterfalls is an enchanting stretch of cascading water. Considered a paradise among the nature lovers and tourists, it is also a popular destination for trekkers and adventure enthusiasts."
145,Tambdi Surla Waterfalls,,https://www.holidify.com/places/goa/tambadi-surla-waterfalls-sightseeing-124908.html,48 km  from city center,,"One of the most mesmerising waterfalls of the region, Tambadi Surla Waterfalls flow in Surla in Goa. The waterfalls are enveloped in dense forests giving it the very enticing mystical charm. The highlight of the spot is also a heritage temple situated at the base of the waterfalls."
146,Netravali Waterfalls,,https://www.holidify.com/places/goa/netravali-waterfalls-sightseeing-124909.html,68 km  from city center,South Goa,"Sprawling over a vast 211 sq kms of protected land area, Netravali Waterfalls is one of the most enchanting waterfalls of Goa. The waterfalls is situated into the wildlife sanctuary and preserved from exploitation. It is a popular attraction in Goa and remains especially crowded during weekends."
147,Bamanbudo Waterfalls,,https://www.holidify.com/places/goa/bamanbudo-waterfalls-sightseeing-124910.html,60 km  from city center,South Goa,"Bamanbudo Waterfalls is considered to be one of the most pristine waterfalls of Goa flowing in the backdrop of the beautiful Ambe Ghat. Untouched and unexploited by tourism, the waterfalls is located right on the road and requires no trekking to go upwards."
148,Kesarval Waterfalls,,https://www.holidify.com/places/goa/kesarval-waterfalls--sightseeing-124911.html,17 km  from city center,Vasco Da Gama,"Situated in Quelossim in Goa, Kesarval Waterfalls, also known as Kesarval Spring is another mesmerising waterfalls in Goa. Ideal for swimming and other water activities, the waterfalls are crowded with eagles in the forests inhabiting the forests of betel palm plantations."
149,Kuskem Waterfalls,,https://www.holidify.com/places/goa/kuskem-waterfalls-sightseeing-124912.html,67 km  from city center,South Goa,"A well hidden secret of Goa, Kuskem Waterfalls is located in Khotigao. The waterfalls are situated inside the protected premises of a wildlife sanctuary and boasts of brilliantly cascading waters from a height. The water is immaculately clean and transparent at the bottom. It is frequented by tourists mostly during monsoons."
150,Charavane Waterfalls,,https://www.holidify.com/places/goa/charavane-waterfalls-sightseeing-124913.html,36 km  from city center,,"Located in the village of Charavane, Charavane Waterfalls is a mesmerising untouched waterfalls in Goa. Roughly 12 kms from Valpoi, the waterfalls are especially popular among trekkers and adventure enthusiasts as it offers a trekking trail through beautiful scenic locales."
151,Karmalya Waterfalls,,https://www.holidify.com/places/goa/karmalya-waterfalls-sightseeing-124914.html,21 km  from city center,Panaji,"Located near Priol in Gao, Karmalya Waterfalls is a local secret. Popular among the locals, the waterfalls is hardly visited by tourists due to its remote location. This factor makes the waterfalls all the more charming and pristine. Located on the road without any trekking trail, the waterfalls are also very easy to reach."
152,AZ.U.R,,https://www.holidify.com/places/goa/azur-sightseeing-125313.html,2 km  from city center,,AZ.U.R is located in the Marriott in Goa and is one of the finer party places in the city. They have a premium bar lounge and the club remains especially crowded on Weekends and special occasions. It also hosts a number of jazz and pop and special music nights.
153,SinQ Night Club,,https://www.holidify.com/places/goa/sinq-night-club-sightseeing-125314.html,6 km  from city center,,"Famous for being one of the most happening nightclubs in Goa, the SinQ Night Club is a super-chic nightclub and quite a hit among party animals. It is located in Candolim in North Goa and draws a large number of people looking for an uber club/lounge experience. Along with the amazing ambience, the club also has an amazing array of dining and beverage options. The ambience of SinQ nightclub is contemporary and is preferred mostly by the elite."
154,Cape Town Cafe,,https://www.holidify.com/places/goa/cape-town-caf-sightseeing-125315.html,10 km  from city center,,"Cape Town Café is a happening café located in Bardez, Goa. It is famous for its nightlife, music, ambience and the food served. The place is more of a club than just a café. Most visitors keep going back to it for the quality of service and the trendy clubbing experience they offer every single evening. The café is often jam-packed during the weekends. The interior, the ambience and the service make it a famous venue for a number of public events too that customers can enjoy during their visit."
155,"Waters, Vagator",,https://www.holidify.com/places/goa/waters-sightseeing-125317.html,14 km  from city center,,"Water Beach Lounge & Grill is situated in Vagator, Goa and is the top pick among party goers. The party has both indoor and outdoor lounge and dancing floors. The club is sea facing and multi storeyed and offers innumerous sweeping views of the seaside. However, the club is permanently closed until further notice at the time being."
156,"Bora-Bora Life, Morjim",,https://www.holidify.com/places/goa/bora-bora-life-sightseeing-125318.html,18 km  from city center,,"Bora Bora Life is a nightclub in Vithaldas Vaddo, Morjim, Goa and is open all 24 hrs. Mostly frequented by the foreigners due to the exotic location, the club plays soothing music all day long and gives access to free wifi. It serves authentic international cuisine and is well-known among the locals for being the haunt of foreign tourists arriving in Goa. It also periodically hosts prominent live performances and is a great place to experience th calm and soothing vibe of Morjim."
157,"Curlies, Anjuna",,https://www.holidify.com/places/goa/curlies-sightseeing-125320.html,12 km  from city center,,"Located on the rocky and hippie beach of Anjuna in Goa, Curlies is a happening spot for unwinding. Possibly among the most popular hangout spots in Goa, it has become synonymous with the hippie lifestyle, laidback nature, and freedom that the destination offers. Curlies in Anjuna is in fact a beach shack, a restaurant, a bar and accommodation to suit everyone’s preference. Not just that, the shack also has a range of activities including clubbing, entertainment, water sports, tours and sightseeing. Revellers can party, devour delicious food & drinks and keep themselves entertained as they enjoy their stay at Curlies in Goa."
158,"HillTop, Goa",,https://www.holidify.com/places/goa/hill-top-sightseeing-125321.html,14 km  from city center,,"Located in Vagator, right between Vagator and Anjuna Beaches, The HillTop is one of Goa's most iconic and happening trance party destinations. Started by Steve and Starling D'Souza in 1974, it has since retained the 60s Hippie vibe of Goa and has been the haunt of many night club and party enthusiasts. The HillTop, of course, is located on a small hill and presents a wonderful opportunity to just relax and feel the vibe of the place by dancing your heart out along with some yummy food, crazy cocktails and great music. The club comes alive on Sundays but timings are only between 5 PM to 10 PM, so make sure you get here early enough."
159,Club Westend,,https://www.holidify.com/places/goa/club-westend-sightseeing-125323.html,6 km  from city center,,"Club Westend is located on the hill top in Mollembhat Valley in Saligao, Goa. The pool side party place is spread over 3 floors for you to have an epic gala time. It mostly caters to electronic music fans and has a Ladies night on Fridays."
160,"Silent Noise, Palolem",,https://www.holidify.com/places/goa/silent-noise-sightseeing-125324.html,59 km  from city center,,The fact that the beaches of Goa have the best nightlife is no surprise and Silent Noise in Palolem is definitely the one with the wildest nights and craziest parties. The greatest feature of this nightclub is that each of the patrons is provided with a set of headphones that play different genres of music. You are provided with wireless headsets that you can wear and switch to your own taste of music ranging between a number of DJs and soundtracks. The parties are held on every Saturday and are an experience that must not be missed. The best part about the Silent Noise parties is that they allow the reveller to enjoy the vibe with the kind of music that they wish to listen to!
161,Cohiba Bar & Kitchen,,https://www.holidify.com/places/goa/cohiba-bar--kitchen-sightseeing-125325.html,6 km  from city center,,"Cohiba Bar & Kitchen is another one of the amazing clubs situated on the Aguda Fort Road in Goa. The open air restaurant cum bar is setup on the Candolim beach and offers delicious food, drinks and customised cocktails."
162,Cavala Resort,,https://www.holidify.com/places/goa/cavala-resort-sightseeing-125326.html,11 km  from city center,,"Built in the style of old Portuguese mansions, The Cavala Seaside Resort is located on the Calangute - Baga Road. Being located close to the most popular beaches in North Goa i.e. Baga and Calangute. Cavala Resort possesses heritage buildings with 4-star service. Upon visiting the resort, you can book any of which come in both air Conditioned and Non-air-conditioned variants. More than the accommodation, the resort is famous for its food and its beach parties. Moreover, The Cavala Resort Goa also has proximity to some of the best-known shacks, nightclubs, and bars of the beaches of North Goa; so you can reach any of the places to enjoy the famous nightlife of Goa by just taking a walk from the resort."
163,Leopard Valley,,https://www.holidify.com/places/goa/leopard-valley-sightseeing-125327.html,55 km  from city center,,"Located in the green and serene locales of Palolem in Canacona, South Gia Leopard Valley Goa is unique party spot which is situated in the laps of a jungle quarry with all the facilities you need to enjoy the evening at a nightclub. The thick foliage and the canopy of the trees provides a fresh and different perspective on partying. Decorated with psychedelic trance settings, laser lights, and fire pits and numerous world famous DJs and Musician’s performance and abundant supply of food and drinks all over the night, you would wish not to return to your regular routine once you visit this place."
164,"Cafe Lilliput, Anjuna",,https://www.holidify.com/places/goa/cafe-lilliput-sightseeing-125328.html,13 km  from city center,,"Located on the rocky beaches on Anjuna Beach, Cafe Lilliput is synonymous with the hippie vibe and party atmosphere of North Goa.  The cafe at the beachside has all the provisions that will make you feel good and you can afford to accommodate here. A place with multiple faces, the Café Lilliput is an eatery in the daytime, a bursting nightclub in the night and has also arrangements for accommodations for their guests. Although the accommodation is basic and quite well-equipped to offer you a relaxing and comfortable stay."
165,Shiva Valley,,https://www.holidify.com/places/goa/shiva-valley-sightseeing-125329.html,12 km  from city center,,"Shiva Valley on the Anjuna Beach in Goa is known for outrageous nights of trance music and parties. One of the most popular party places in Goa, Shiva Valley is flocked by tourists all through the year. And while you are there visiting, don't forget to try the delicious sea food that they have to offer."
166,Japanese Garden Goa,,https://www.holidify.com/places/goa/japanese-garden-goa-sightseeing-1253439.html,167 out of 189  places to visit in Goa,,"Japanese garden in Goa is known for their aesthetic beauty and charming scenery. Located on a hilltop, the garden accentuates the beauty of nature and thus provide a sharp contrast to the artifice of modern civilisation. It has a serene atmosphere and picturesque location and is a perfect place for nature lovers."
167,Carnival in Goa,,https://www.holidify.com/places/goa/goa-carnival-sightseeing-1253451.html,168 out of 189  places to visit in Goa,,"The Goa Carnival is a legacy of the Portuguese rule and has grown from being a quiet event to a popular, massive scale festival, attracting thousands of tourists from India and abroad. One of the most awaited occasions in the state, the carnival has a long history of its origin, stretching back right to the ancient Roman Empire. The atmosphere is charged with spectacular parades, dances, musical events and the great food, all of which are major crowd pullers."
168,Nagesh Eco Ventures,,https://www.holidify.com/places/goa/nagesh-eco-ventures-sightseeing-1253551.html,169 out of 189  places to visit in Goa,,"Nagesh Eco Ventures is one of the most amusement parks in Goa. It offers a variety of adventure activities and fun games for both the adults and the kids. The property also has overnight stay packages and also hosts private pool parties, weddings etc."
169,Monsoon Fun Park,,https://www.holidify.com/places/goa/monsoon-fun-park-sightseeing-1253552.html,170 out of 189  places to visit in Goa,,Monsoon Fun Park is situated near the Baga Beach in Goa and is a hub of water and fun adventurous activities. It offers a complete packages of fun games for both the kids and the adults. The place attracts a large tourist influx during the season.
170,Goa Kart Racing,,https://www.holidify.com/places/goa/goa-kart-racing-sightseeing-1253553.html,22 km  from city center,,"Goa Kart Racing is the most popular place in Goa for adventure activities especially kart racing. Situated on the Panjim road, the place is a big hit among adventure enthusiasts. The setting of the amusement park adds to the ambiance of the place. There are also proper trainers and safety measures are taken for the visitors."
171,Splashdown Water Park,,https://www.holidify.com/places/goa/splashdown-water-park-sightseeing-1253554.html,12 km  from city center,,"One of the coolest water parks of Goa, the splashdown waterpark has 5 pools, a variety of rides and flumes that makes it popular among tourists especially families and children. The first to be built in North Goa, the Splashdown Waterpark offers total merry-making for everyone in the hot summer days. Housing a gorgeous resort, the waterpark gives you a fantastically luxurious and comfortable vacation."
172,Froggyland,,https://www.holidify.com/places/goa/froggyland-sightseeing-1253555.html,24 km  from city center,,"Established in 2015, the Froggyland water park boasts of being the largest waterpark in Goa spread across 35,000 sq. meter. Sophisticatedly designed, this modern waterpark attracts a whole lot of tourists and stuns them with their thrilling and adventurous activities winning the hearts of each and every person who pays them a visit."
173,Blue Whale Water Park,,https://www.holidify.com/places/goa/blue-whale-water-park-sightseeing-1253556.html,11 km  from city center,,"With beautifully set coloured water slides that are visible from the famous Baga creek of Goa, the Blue Whale Water Park is one of the most popular themed waterparks of Goa. Known for its spine chilling slides specially designed for the kids, the waterpark is a major attraction for all those looking to beat the hot summer heat of the Goan land. Goa’s then first of its kind, the waterpark is still popular among the tourists attracting groups of families and friends to have fun and relax in its beautiful blue enclosures."
174,6 Shades Of Nature,,https://www.holidify.com/places/goa/6-shades-of-nature-sightseeing-1253557.html,39 km  from city center,,"A top pick among the tourists and the Goan residents, 6 Shades of Nature allows you to enjoy and spend a peaceful time with your friends and family in the lap of nature. A perfect place to relax and rejuvenate, the jungle-themed park a beautiful all in one destination with a number of activities from water activities to adventures fun games."
175,Divar Island,,https://www.holidify.com/places/goa/divar-island-sightseeing-1253626.html,9 km  from city center,,"Located at a distance of 10 km from Panjim in Goa, Divar Island is a slice of heaven tucked away in dense woods amidst the beauty of nature. Connected to Old Goa only through ferry service, this island is synonymous with natural beauty, serenity and tranquillity.  Commonly recognised as a ‘village stuck in time’; the area is still unexplored and unexploited by tourism or commercialisation as it is disconnected from city life."
176,Shopping in Goa,3.7,https://www.holidify.com/pages/shopping-in-goa-3348.html,2 km  from city center,,"For carrying back an authentic Goan experience with you, you can buy some feni, cashew-nuts, Goan hats and handicrafts. There are lots of shops in Panjim, the capital where you can buy interesting stuff. Goa is also known for its hand-painted ceramics."
177,International Film Festival of India (IFFI),,https://www.holidify.com/places/goa/the-international-film-festival-of-india-iffi-sightseeing-1253622.html,178 out of 189  places to visit in Goa,,"The International Film Festival of India (IFFI) held in Goa is India's most distinguished film festival that showcases outstanding films made by acclaimed directors and debutant filmmakers alike. It provides a platform for stories to be told through the medium of world cinema as well as Indian films. Since its inception in 1952, the International Film Festival has been one of the biggest of its kind in India. Spanning eight days, IFFI is a celebration of the exquisite films from around the world that have been made throughout the year, and also of rich and diverse Indian heritage. The main aim of the festival is to give exposure to Indian cinema and introduce it to the global platform."
178,Shigmo Festival,,https://www.holidify.com/places/goa/shigmo-festival-sightseeing-1253653.html,179 out of 189  places to visit in Goa,,"The Shigmo festival that takes place in the Konkani diaspora of Goa, during the spring season, is a beautiful and auspicious festival of Hindus that celebrates the vibrancy of colours. The festival spans five days. In other regions of the country, Hindus, more commonly, celebrate Holi, which is a part of it."
179,Igitun Chalne,,https://www.holidify.com/places/goa/igitun-chalne-sightseeing-1253666.html,180 out of 189  places to visit in Goa,,"Igitun Chalne celebrated in May, is a religious festival in the northern district of Goa in the temple of Sirigao, which is located in Bicholim Taluka. Also known as the “fire walk” festival, it attracts onlookers and tourists to experience the festival in huge numbers each year. Devotees walk on hot coals in commemoration of the goddess Lairaya. It is done to showcase true and complete devotion to the goddess. This extreme act of bravery brings many people together in awe of the festival. Over the years, Igitun Chalne has become increasingly popular to outsiders, and it has become a hub for culture, tradition and education to the people of Goa, and outsiders too. The entire act of walking on hot coals is followed by a whole night of merrymaking and is spent in happiness. The festival attracts many onlookers and observes each year as it gives a unique form of devotion while being a sacred and holy night for Goans."
180,Mollem National Park,,https://www.holidify.com/places/goa/mollem-national-park-sightseeing-1254182.html,181 out of 189  places to visit in Goa,,"Mollem National Park, the biggest one in the state, takes you on a fascinating wildlife adventure. Jeep safaris take the tourists right into the heart of the dense forest reserve, bringing them closer to the vibrant wildlife. Mollem National Park is another facet of Goa’s diverse bouquet of attractions. It is undoubtedly a must-visit destination for all nature enthusiasts and wildlife lovers. Touring the park during the monsoon season is a great leisure activity."
181,Fisherman’s Wharf,,https://www.holidify.com/places/goa/fishermans-wharf-sightseeing-1257093.html,1 km  from city center,,"Tucked on the banks of river Sal in the beautiful village of Cavelossim in Goa, Fisherman’s Wharf is a dainty multi-cuisine restaurant chain that is especially swamped with seafood lovers. The restaurant claims to serve the best and most authentic Goan food in the region. Opened in 2005, it has been serving the best seafood delicacies to all its customers; the best ones include Indian specialities, kebabs and fusion food with Goan cuisine. In addition to that, the restaurant has both indoor and outdoor seating; while the indoor is all eclectic and cosy, the outdoors is breezy and provides the perfect dining experience."
182,Grande Island,,https://www.holidify.com/places/goa/grande-island-sightseeing-1257382.html,17 km  from city center,,"Originally known as Iha Grande, Grande Island in Goa is one of the most sought after destinations, owing to its serene and tranquil environment and the availability of a plethora of thrilling activities like snorkelling, dolphin spotting and scuba diving. The island can be reached through a short boat ride which is organized by several centres and small companies in the city of Panaji itself. The one day trips start with a jetty ride where you can witness the famous Aguada Fort, lighthouse, Central Jail etc. from the middle of the sea. Another most popular activity to do from the boat is dolphin spotting. If you are lucky, you might see a dolphin somersaulting ride under your nose."
183,Chorao Island,,https://www.holidify.com/places/goa/chorao-island-sightseeing-1257383.html,6 km  from city center,,"Located at a distance of 5 km from the state capital Panaji, Chorao Island is the largest of the 17 islands present in Goa. Boasting of old world charm, dainty cottages and narrow muddy pathways, the island is a slice of heaven tucked away in time. The island has a very prominent Portuguese air about it which reflects in the architecture of its ancient white washed churches, solitary graveyards, picturesque Portuguese villas and dilapidated buildings. The highlight of the island however, is the very grand and notable Salim Ali Bird Sanctuary that accounts for major tourism boost in the region."
184,Conco Island,,https://www.holidify.com/places/goa/conco-island-sightseeing-1257499.html,"8,986 km  from city center",,"Also known as Monkey Island, Conco Island is one of the most visited islands near Agonda beach in South Goa. Conco Island is a 5-acre lush green Island situated at the bay of Palolem Beach. It is often referred to as Canacona Island and is called Monkey Island because the wooded island was once inhabited by monkeys that lived in nearby forests. This island is a great picnic spot and definitely worth a visit when around Agonda Beach."
185,San Jacinto Island,,https://www.holidify.com/places/goa/san-jacinto-island-sightseeing-1257498.html,"8,986 km  from city center",,"One of the tiniest islands in South Goa, San Jacinto is one of the most exotic islands to visit. This lovely green island dates back to the early 20th century, around 1927 when inhabitants of San Jacinto to protect and preserve this island by vowing to never give the island on a lease to any company or government, or let them disturb or intrude on the island’s ecosystem. This makes it one of the most exquisite islands in South Goa. San Jacinto Island is highly secluded and is considered a tranquil place to be."
186,Goa State Museum,,https://www.holidify.com/places/goa/goa-state-museum-sightseeing-1257777.html,1 km  from city center,,"Also known as the State Archaeological Museum, Goa State Museum is an ancient archaeological and heritage museum situated at Adil Shah’s Palace in Panaji, Goa. Established in 1977, the museum has several departments including Ancient History and Archaeology, Art and Craft, and Geology etc. Besides, it boasts of over 8000 artefacts that include stone sculptures, paintings, wooden objects, carvings, bronzes, manuscripts, rare coins, and anthropological objects etc."
187,Sunburn Festival,3.0,https://www.holidify.com/pages/sunburn-goa-2679.html,14 km  from city center,,"Held in December every year at Candolim beach, the Sunburn festival has an array of famous artists performing live. The Electronic Dance Night is an experience to be cherished forever. From the most frolic music beats to flavoursome food, the festival is an ideal for spending New Year's Eve. The ever ending partying spirit is spread over 3 days when each and every person is involved in tapping feet to the beats of legendary personalities. Back in years passed, Hardwell, Afrojack, Swedish House Mafia, and Tiesto have entertained the crowd with their Dance moves, Trance, Electro, Drum & Bass, Psy-Trance and much more. The Sunburn story doesn't end here. It also has delicious food shacks, markets, and water sports on its list!"
188,Tambdi Surla,,https://www.holidify.com/places/goa/tambdi-surla-sightseeing-1258338.html,46 km  from city center,,"Tambdi Surla, also called the Mahadev Temple Tambdi Surla is a 12th century Shaivite Temple that is dedicated to Lord Shiva. Known to be one of the oldest temples in Goa, the temple is built entirely black basalt and boasts of immense architectural beauty. The inner sanctum has a majestic Shiva linga and also an idol of a headless bull. In addition to that, the temple is flanked by River Surla that adds to the charm and natural beauty at the place."
