,business_status,formatted_address,geometry,icon,id,name,permanently_closed,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,tag,price_level
238,CLOSED_TEMPORARILY,"N6, CIDCO, Jayalaxmi Colony, Satyam Nagar, N 5, Cidco, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8853557, 'lng': 75.3607768}, 'viewport': {'northeast': {'lat': 19.88669852989272, 'lng': 75.36209037989272}, 'southwest': {'lat': 19.88399887010728, 'lng': 75.35939072010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,e2c7599a45cedf227185211b3b3185fe9412504f,Hanuman Temple,True,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118240758600656161713"">A Google User</a>'], 'photo_reference': 'CmRaAAAAi_JGxcUCW8rlswl-NtIoYFYoGWbjjXsNqd_PAKOMm8D6n5ZFd5kIzFMkiKu28NilgDXUrWmXSGIMuMt8zQ1Pj4uErrWCsiBCKYNubEhqtTGml252YTLzeD7b9whR_ezqEhCuDfeBoj4FWAIS-XT2oh6YGhTjRs2SP40Jh-xarl3ovwgJkCsCBQ', 'width': 768}]",ChIJ3yexJ76i2zsRCFAIF74N8Rc,"{'compound_code': 'V9P6+48 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9P6+48'}",4.4,ChIJ3yexJ76i2zsRCFAIF74N8Rc,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",16.0,,hindu_temple,
239,CLOSED_TEMPORARILY,"Supari Hanuman Rd, Gulmandi, Shahgunj, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8852684, 'lng': 75.3308413}, 'viewport': {'northeast': {'lat': 19.88673517989272, 'lng': 75.33219242989271}, 'southwest': {'lat': 19.88403552010728, 'lng': 75.32949277010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,350dc0e601beb08659c2afbb8679b0561c081deb,Bholeshwar Mandir,True,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114613591953558457906"">Rahul B</a>'], 'photo_reference': 'CmRaAAAAVj51Lzb-6rlJYX2ud3Q-7Pqa-zxH4cL8Z3MG6DYl4dP13PSFjM2LjbXKO4q6DeTjVRlz4owQNfcEaatKqatlTYDp5MgdpPWbo_vCcuAIssZ_zvpgYwv1vqe-dsgHMmN9EhD6Zy7SUK-BJ0aJpDlL2_PLGhSxJhvn7J8QfpyBXHDHMR65WMTZxQ', 'width': 3264}]",ChIJldKAdA2Y2zsRsyuUEdUOq6M,"{'compound_code': 'V8PJ+48 Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8PJ+48'}",5.0,ChIJldKAdA2Y2zsRsyuUEdUOq6M,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",3.0,,hindu_temple,
240,CLOSED_TEMPORARILY,"17, Chaitanya Nagar, Garkheda, Aurangabad, Maharashtra 431009, India","{'location': {'lat': 19.8664293, 'lng': 75.3509317}, 'viewport': {'northeast': {'lat': 19.86776352989272, 'lng': 75.35230797989273}, 'southwest': {'lat': 19.86506387010727, 'lng': 75.34960832010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,9120559764e2abf537aaab4b74f565434b0dce73,"Aajubai Mandir, Lakshmikant Maharaj Mandir. Garkheda Aurangabad",True,,ChIJ4ygJcYai2zsR2PcN_UClHKU,"{'compound_code': 'V982+H9 Garkheda, Aurangabad, Maharashtra', 'global_code': '7JFQV982+H9'}",4.8,ChIJ4ygJcYai2zsR2PcN_UClHKU,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",10.0,,hindu_temple,
241,CLOSED_TEMPORARILY,"Lane No.10, Husain Colony, Nyay Nagar, Aurangabad, Maharashtra 431009, India","{'location': {'lat': 19.8691507, 'lng': 75.35789}, 'viewport': {'northeast': {'lat': 19.87049257989272, 'lng': 75.35924172989272}, 'southwest': {'lat': 19.86779292010728, 'lng': 75.35654207010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,3aeabe5848580c518f5c21c943740a17f2680c60,Maruti Mandir,True,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116805671208427013262"">Shubham Jadhav</a>'], 'photo_reference': 'CmRaAAAAqOEa3tEZHSY6aSxIb07xpgYBMgZZQu9mQndPkL25Q9L5AoSJKytKiH0TdY36k-XgErqqOBJN-sO6u7J7bUWGv63k0zKqwySI8U_1FUwG2C3lJ-k2GSs6IzMXKH6H_x1QEhCG5VEg75fL4x6ONz19W4mxGhSm7WRGVhzppdV3ohARRAK22zXJ2A', 'width': 3120}]",ChIJjVyfl46i2zsRh1HlUaiMr6I,"{'compound_code': 'V995+M5 Nyay Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV995+M5'}",4.8,ChIJjVyfl46i2zsRh1HlUaiMr6I,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",11.0,,hindu_temple,
242,OPERATIONAL,"21, Varad Ganesh Mandir Rd, Samarth Nagar, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8796199, 'lng': 75.3191559}, 'viewport': {'northeast': {'lat': 19.88095927989272, 'lng': 75.32051682989272}, 'southwest': {'lat': 19.87825962010728, 'lng': 75.31781717010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,a22890d42e1e7ebf25c16f9c819f24ce600476c6,Sunder Lodge,,"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103259363600039903836"">Sunder Lodge</a>'], 'photo_reference': 'CmRaAAAAVTfLlipx0xLvgXxY2GXxMJqzxsZ4Yk5IrPy9Gdhnl-auGGa-bHaNY7nDnG6m90O46EWbE6wYohTe-g25reLBWDaOgPgBRLjTXm7F7XlYQ6qsIPMxxoHvDcj6q157Yv2eEhDs1au4TUSumDWNbo1Ei8s5GhSE7jynBcAogYClvXbJVrjp4rPsQw', 'width': 639}]",ChIJ-5KDk2qY2zsRXpZo1lOaWA4,"{'compound_code': 'V8H9+RM Samarth Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV8H9+RM'}",3.9,ChIJ-5KDk2qY2zsRXpZo1lOaWA4,"['lodging', 'point_of_interest', 'establishment']",264.0,{'open_now': True},lodging,
243,OPERATIONAL,"Jalna Road Highway, Opposite, Seven Hills Flyover Rd, Rana Nagar, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.873875, 'lng': 75.3551911}, 'viewport': {'northeast': {'lat': 19.87522492989272, 'lng': 75.35653957989273}, 'southwest': {'lat': 19.87252527010728, 'lng': 75.35383992010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,f8006f1d958e56f826a5d7a2e9942040c94cb90e,OYO 12049 Hotel Ravi Kiran Executive,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104396851583382890856"">Hotel Ravi Kiran Executive</a>'], 'photo_reference': 'CmRaAAAAbHjVTIVItzp76GDMLzuJtRTMdrxlcjdmMWMsg5rkCDHNfBnzvl-tUB533mY8iwpE2DAk4vRt8_1Y8fUaZUo0jXIF-_nz8NPIsbMysm_-H9zx90QeYGsichIwGBZ6JXFAEhBHzmHfJa20OAqHgRpaKTbzGhR06rU0PH3pSpd04TKxEVLYKljKkg', 'width': 640}]",ChIJY7xpoxWY2zsR_KDmpA9tcic,"{'compound_code': 'V9F4+G3 Aurangabad, Maharashtra', 'global_code': '7JFQV9F4+G3'}",3.0,ChIJY7xpoxWY2zsR_KDmpA9tcic,"['lodging', 'point_of_interest', 'establishment']",211.0,{'open_now': True},lodging,
244,OPERATIONAL,"Near Railway Station, Main Road, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.8607732, 'lng': 75.3116652}, 'viewport': {'northeast': {'lat': 19.86219567989272, 'lng': 75.31297707989272}, 'southwest': {'lat': 19.85949602010728, 'lng': 75.31027742010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,901472d8dcb6f1dae2c2a05ba5390e7369897f55,Hotel Preetam,,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103057484746423683907"">hotel preetam</a>'], 'photo_reference': 'CmRZAAAAqUAN6rppmNZGZrWNivljqmfCQ6b6T1ZXfq1CnUM8oAZk0dAwn2V4fs16lOUI3YZjzjoDJdulbAoT_tH979kuEdLcPiJQ28kX58xMrzk-nN6rxmeXL2Tj-KRgp70xt6KsEhAf_ONU_lFIy1QJYk7jw5pnGhSxQ_nhHqGBXlaOuU6q-kzCANb1nQ', 'width': 600}]",ChIJBc8ClF6Y2zsR0Q3scLFZcjw,"{'compound_code': 'V866+8M Aurangabad, Maharashtra', 'global_code': '7JFQV866+8M'}",3.8,ChIJBc8ClF6Y2zsR0Q3scLFZcjw,"['lodging', 'point_of_interest', 'establishment']",536.0,{'open_now': True},lodging,
245,OPERATIONAL,"Abdul Azim Marg, Irani Hotel, Buddi lane, Naralibag, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.890501, 'lng': 75.327446}, 'viewport': {'northeast': {'lat': 19.89184642989272, 'lng': 75.32883942989271}, 'southwest': {'lat': 19.88914677010728, 'lng': 75.32613977010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,8ba47d854e0056300369ad836f3499051febb690,Hotel sagar lodging,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105822095264398731467"">aalim ahmed</a>'], 'photo_reference': 'CmRaAAAA6Rm0kIULwOz1hmrT5ZhAlc8hhV64jJD6XPUbg05Xh3o1812Z0wsa9JPuXJ0U34jNgm3GQ2iA1iIBm5hZ6ugDR5NsPjxs47vwjV-8YyGk8pMnCSkRFPS4uN3q0XRa4lXREhB4wTOVX3q4u1mBAtdCHGgEGhR-mHq2rKE_exa4Kbt5hK5bA03UgQ', 'width': 3096}]",ChIJASQ-sBGY2zsR84PTKyLDf_s,"{'compound_code': 'V8RG+6X Naralibag, Aurangabad, Maharashtra', 'global_code': '7JFQV8RG+6X'}",3.3,ChIJASQ-sBGY2zsR84PTKyLDf_s,"['lodging', 'point_of_interest', 'establishment']",54.0,{'open_now': True},lodging,
246,OPERATIONAL,"Kushal Nagar, Jalna Road, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.87542, 'lng': 75.33545099999999}, 'viewport': {'northeast': {'lat': 19.87680417989272, 'lng': 75.33679912989273}, 'southwest': {'lat': 19.87410452010728, 'lng': 75.33409947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,8d94e578c0ea5aa94d62d34ff7da69a78d235a92,Hotel Raj,,"[{'height': 428, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104940269368943583363"">A Google User</a>'], 'photo_reference': 'CmRaAAAAOQbJEx-VZdREzJ6kYEtVWsIc7lzqNyXoCHjA53lt5Hzn2YqVC3pGqc1hfG2kkj8rCu0H0aP12R_icZa_joOUIVxVwc2RSkfkeZWArscLlxJlOhMrpPKzTLAlVfitxMA2EhBAIZe26ca6L5BT1OztVAgAGhSgFDbfM2L0IX6fbEr4CN2coPMLRw', 'width': 640}]",ChIJKbSkzHaY2zsRYkMb_K8sPAw,"{'compound_code': 'V8GP+55 Aurangabad, Maharashtra', 'global_code': '7JFQV8GP+55'}",3.9,ChIJKbSkzHaY2zsRYkMb_K8sPAw,"['lodging', 'point_of_interest', 'establishment']",555.0,{'open_now': True},lodging,
247,OPERATIONAL,"New Gulmandi Rd, Gomtesh Market, Khokadpura, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.883433, 'lng': 75.3304199}, 'viewport': {'northeast': {'lat': 19.88477392989272, 'lng': 75.33166867989273}, 'southwest': {'lat': 19.88207427010727, 'lng': 75.32896902010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,2c1c2b4b4ea9b822c858a6fcfb6e0c014aa0204f,Hotel Gomatgiri,,"[{'height': 4208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100278122884605523664"">Divyanshu Dhruw</a>'], 'photo_reference': 'CmRaAAAAVxqStl5CUtjg8dUUPd-qW3Gi4MZE18S-y24l30IKbwShpnhsvjjR4z-j4_SsDCXHtYhY4ZGqIVpmJNzCIID_C2brMCoXCiScPI3vpxehqpFDZhcT8iwyf6KzJcTH7PGZEhBVC72rVktvKVICy4G3t_vGGhQOivpCPz7pUxVHaoUfYjDBDVlAOA', 'width': 2368}]",ChIJIZtaYhKY2zsR6LS-RjH3-ho,"{'compound_code': 'V8MJ+95 Aurangabad, Maharashtra', 'global_code': '7JFQV8MJ+95'}",3.6,ChIJIZtaYhKY2zsR6LS-RjH3-ho,"['lodging', 'point_of_interest', 'establishment']",129.0,,lodging,
248,OPERATIONAL,"Tourists Home, Rajnagar, Bansilal Nagar, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.8643009, 'lng': 75.3113727}, 'viewport': {'northeast': {'lat': 19.86568727989272, 'lng': 75.31252607989272}, 'southwest': {'lat': 19.86298762010728, 'lng': 75.30982642010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,4ea1cf295979d03217111d9a67356bcc6c425bea,Tourists Home Hotel,,"[{'height': 2176, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104330009918547585916"">A Google User</a>'], 'photo_reference': 'CmRaAAAASffcUuc5x3PLhHoQmizzAYqRRxjjNdV1A6YHfHsULO4DEANt1t5UW4rokrBYQzJw3QQMVqNxj3Ry5Ygn_7_ByXWnAO7fDBhVx_CmYDumZhiQTlU0sx9T9ekFApG7x_u6EhCz3sd3DInqr2isMUoY5tZtGhTi0CKqD2MQy6NutHqu7ILk7wUoqQ', 'width': 4608}]",ChIJFcJ5nmeY2zsRB-r9Oh_58O8,"{'compound_code': 'V876+PG Aurangabad, Maharashtra', 'global_code': '7JFQV876+PG'}",3.9,ChIJFcJ5nmeY2zsRB-r9Oh_58O8,"['lodging', 'point_of_interest', 'establishment']",430.0,,lodging,
249,OPERATIONAL,"Police Station, Chhaya Book Palace Building, Beside, SB College Rd, Aurangpura, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8840084, 'lng': 75.3285236}, 'viewport': {'northeast': {'lat': 19.88536237989273, 'lng': 75.32983892989272}, 'southwest': {'lat': 19.88266272010728, 'lng': 75.32713927010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,4c584a161629748273a0da668a620f9ac17a3546,Hotel Chhaya Aurangabad,,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112967104980696472070"">A Google User</a>'], 'photo_reference': 'CmRZAAAACfw_TEDO4bpwerCZUGPKorG1odqXExz2BEVq6Iu7PbjgAo1PdVVDNKmOotBcnuuDmOd8GBwM2uVMKuXLYQUgBDfw8xx-aw6jPUB0UI_9Fx6ePZEkocSbGAMCOM5YMWSFEhDCLG6rnsLkpkZceb27VK-1GhSbLgi20pbAQShBvOqBVZwv9mGQJg', 'width': 1120}]",ChIJ9SXlqxOY2zsR7nMHyL_ILQk,"{'compound_code': 'V8MH+JC Aurangpura, Aurangabad, Maharashtra', 'global_code': '7JFQV8MH+JC'}",4.3,ChIJ9SXlqxOY2zsR7nMHyL_ILQk,"['lodging', 'point_of_interest', 'establishment']",54.0,{'open_now': True},lodging,
250,OPERATIONAL,"Seven Hill Flyover, Jalna Road, Vidya Nagar, beside IDBI Bank, Aurangabad, Maharashtra 431009, India","{'location': {'lat': 19.874822, 'lng': 75.3536649}, 'viewport': {'northeast': {'lat': 19.87619087989272, 'lng': 75.35501922989272}, 'southwest': {'lat': 19.87349122010728, 'lng': 75.35231957010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,d9da8047016c136d07ac62107b47b0a8242554bf,Hotel Angeethi,,"[{'height': 1948, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102736999938194490453"">होटल अंगीठी</a>'], 'photo_reference': 'CmRaAAAAtM8e2CRCWNiHS6TCciPIau2ktvHmnLMhKrgHsoPXS1WSr2uZp6rt879QMoqbuGk3b4zMReJpQEqhUkFq9JsdpqdBRSxmPLS1i0QFpKwCp1sJ7fzX5LZi-sXyhIlt-s-uEhCWhauienoyhhZ95FmgqwIgGhQ5QdYcxTDXTK0OBOD2leXYX2gDPA', 'width': 2048}]",ChIJQdlObJCi2zsRu-EDBKlsZQs,"{'compound_code': 'V9F3+WF Aurangabad, Maharashtra', 'global_code': '7JFQV9F3+WF'}",3.7,ChIJQdlObJCi2zsRu-EDBKlsZQs,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",698.0,{'open_now': True},lodging,
251,OPERATIONAL,"NH-211, Mukundwadi, Jalna road, opp. PVR Multiplex, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8705046, 'lng': 75.3768221}, 'viewport': {'northeast': {'lat': 19.87189522989272, 'lng': 75.37817257989272}, 'southwest': {'lat': 19.86919557010728, 'lng': 75.37547292010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,45cc6f9a2b00bb4fcfa7d66a3899724b21fcb367,Hotel Avon International,,"[{'height': 1360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116337646855818562795"">Hotel Avon International</a>'], 'photo_reference': 'CmRaAAAAhJLWVUaPPHv6qEZwTyNI_Num4VNHPaf_Z4YbfJ6ZFKGJU07Oxsz37IoKI2tUlV64kcolkLHR3z0lwEuilsyOEfYjKn_EWixhTeL8nY5G7rsKeYSW-bTEAOrXdBJXgwYOEhD1YOqLdzr2Td9QZ_i_pAHDGhS9OdGBRjumKEhCG6V0kWWFS5m1qQ', 'width': 2048}]",ChIJ8yg1Y5qi2zsRTfPlW84VaT8,"{'compound_code': 'V9CG+6P Aurangabad, Maharashtra', 'global_code': '7JFQV9CG+6P'}",3.8,ChIJ8yg1Y5qi2zsRTfPlW84VaT8,"['lodging', 'point_of_interest', 'establishment']",851.0,{'open_now': True},lodging,
252,OPERATIONAL,"SSI Cidco Rd, Town Center, M G M, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8779812, 'lng': 75.3612942}, 'viewport': {'northeast': {'lat': 19.87933692989273, 'lng': 75.36257077989272}, 'southwest': {'lat': 19.87663727010728, 'lng': 75.35987112010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,74d5cb51743b325e06a1c7c49613e236d639f87a,Hotel Varsha Inn,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115039863064184091975"">Sushant Yeram 9762763341</a>'], 'photo_reference': 'CmRaAAAAn56zwza-rzoU6gW-Ip5QDMQjhJdFneOIWXrKPpziYymCb_L5Na321SsDuugCcYJM3q97wZOC-0cyvEqFKteEpZAYbHuDFDEcy5c6dt9ds_-smAmId7wtPPzr8WRYoboFEhAv3IovtGjhLz2geCVnYmdqGhRS3vTNzr6J1JVbHiz4wrwh5Tqwsw', 'width': 5184}]",ChIJSVVVJZOi2zsR5BP6wrMIF50,"{'compound_code': 'V9H6+5G M G M, Aurangabad, Maharashtra', 'global_code': '7JFQV9H6+5G'}",3.7,ChIJSVVVJZOi2zsR5BP6wrMIF50,"['lodging', 'point_of_interest', 'establishment']",495.0,,lodging,
253,OPERATIONAL,"G-38, MGM Rd, beside HPCL, Town Center, Cidco, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8781084, 'lng': 75.3604522}, 'viewport': {'northeast': {'lat': 19.87939757989272, 'lng': 75.36175757989272}, 'southwest': {'lat': 19.87669792010728, 'lng': 75.35905792010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,f00743811f53d7913d2b582ca5cf556a7991f5aa,Hotel The Leaf,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117940335478570904790"">Indiacom Ltd</a>'], 'photo_reference': 'CmRaAAAA0K8gKDkjH5xjZ2QynbQv5N-l4_f2TdPV3MB3uPUfJ8uOXAqG8fN6p_P7gn6EYMd729LhpKB7Q6I7lF3NC2Bxg8oq9p20zenu2yl-88-8UU5Y-eLowl-s5NUhHie62lPMEhDihxQcE2IBbhEOYxIFnrAhGhSJKyU_x2kQZQ2306NXafmIgK6rLg', 'width': 5184}]",ChIJHysGhJCi2zsROH6zvcSnQcU,"{'compound_code': 'V9H6+65 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9H6+65'}",3.7,ChIJHysGhJCi2zsROH6zvcSnQcU,"['lodging', 'point_of_interest', 'establishment']",271.0,,lodging,
254,OPERATIONAL,"35 Town Centre, Behind nupur Cinema, Jalna Road, opp. M.G.M. Hospital, Cidco, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8764412, 'lng': 75.35449299999999}, 'viewport': {'northeast': {'lat': 19.87783637989272, 'lng': 75.3558536798927}, 'southwest': {'lat': 19.87513672010728, 'lng': 75.35315402010725}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,83f9ec35c93db0e42b6bfb745279ff184e117b13,Hotel Vijay Residency,,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115906286331851790961"">Hotel Vijay Residency</a>'], 'photo_reference': 'CmRaAAAABvlpYkrpiqJ37gQ5f6jeLqn6Nv8vXrYufijMovhEZo2iTozcMXYQa9CUwR6hS91byNdsBn9FKDYXtZfJ-26w-N-zQQkzOQHUOR-7plu-xd0S6vSjvcHZzUZ1u0P-ArqwEhDR5boeWQIqpC_nELSYPUTOGhTvRYpX8oiz2YvirBiJS-fbwpPa7g', 'width': 5472}]",ChIJh4QhjZCi2zsR0vqzCoSOgYE,"{'compound_code': 'V9G3+HQ Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9G3+HQ'}",3.7,ChIJh4QhjZCi2zsR0vqzCoSOgYE,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",458.0,{'open_now': True},lodging,
255,OPERATIONAL,"Plot No.1, Jalna Road, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.873445, 'lng': 75.367104}, 'viewport': {'northeast': {'lat': 19.87480032989272, 'lng': 75.36839187989271}, 'southwest': {'lat': 19.87210067010728, 'lng': 75.36569222010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,39d09f5d0425731e5a1b9900ce43230b12d1a332,OYO 8600 Hotel Deepali Executive Aurangabad,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108893916749231454950"">A Google User</a>'], 'photo_reference': 'CmRaAAAAn5PaBc2-1eLKBzWXvbxSyVp7h9_2hjfG7yS2IoCGG_npP7vzXN3gCimkdCqSCwDQC97YNeBUiyPjNqSQx7c1ll5wpvCsMioChE03_aLwxddJD34cnIjQjBaNLz7AhOjNEhCHZnCRQrBg1aWyWDJmwwvQGhSsnjtUefxSet1JFUedwQJ7gIGGGA', 'width': 640}]",ChIJ4R8JhvKi2zsR2Wfy-c37x00,"{'compound_code': 'V9F8+9R Aurangabad, Maharashtra', 'global_code': '7JFQV9F8+9R'}",4.0,ChIJ4R8JhvKi2zsR2Wfy-c37x00,"['lodging', 'point_of_interest', 'establishment']",148.0,{'open_now': True},lodging,
256,OPERATIONAL,"Plot No, 45, Adalat Rd, opposite District Court, near ABC Complex, Chintamani Colony, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8724717, 'lng': 75.3212001}, 'viewport': {'northeast': {'lat': 19.87385172989272, 'lng': 75.32255947989272}, 'southwest': {'lat': 19.87115207010728, 'lng': 75.31985982010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,8d62e261d63cec20738df1f65acf62249582eb2e,Treebo Trend Royal Kourt - Hotel in Aurangabad,,"[{'height': 4016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112857432685057553571"">Treebo Corner stay</a>'], 'photo_reference': 'CmRaAAAAx7JNaJV6i54tExHS_PsZ5rBry2EJiUPmTO3eLFY-QNh8_DuxrfSf6BxfZyKBcVB50L24syqG4-aBjlL6F7g4dCLyj1JSz5bTHdY5u3Ko3MkdGy_Q99tMjaYVnmlq8-AbEhCHmHs4jrr6Uoxx6rMv2PDDGhTTdMiJJ0p-NiAIz6C21ivR3kPGwA', 'width': 6016}]",ChIJt50lLc1ZqDsRrCoUk_e2gMA,"{'compound_code': 'V8CC+XF Chintamani Colony, Aurangabad, Maharashtra', 'global_code': '7JFQV8CC+XF'}",3.9,ChIJt50lLc1ZqDsRrCoUk_e2gMA,"['lodging', 'point_of_interest', 'establishment']",418.0,{'open_now': True},lodging,
257,OPERATIONAL,"Plot no. 3 & 4 N-3, CIDCO, Jalna Road, near High Court, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8743755, 'lng': 75.36037209999999}, 'viewport': {'northeast': {'lat': 19.87579222989272, 'lng': 75.3617227798927}, 'southwest': {'lat': 19.87309257010728, 'lng': 75.35902312010725}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,6c75161fb76c54ea86bcea989915f85413fb1287,Treebo Trend Yuvraj,,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115923007611055274657"">Hotel YUVRAJ</a>'], 'photo_reference': 'CmRaAAAAU8zgQ4MG1qLqH4OUZTezgZAwPybvkDQAxkZdZAdrZ68DtObBKmoaAn5WYM-k7ZrQcaVufNCVj7URfZrkX_sqFNGrPWLnTeHy2JzYLpHnm56GMzfqqxhx-hGaMqpNwwhYEhC7wX3Xl0MsHWAwfLwuuCR4GhQbkvrQfs_PcFhI48M5RG44wkN-aQ', 'width': 1408}]",ChIJu6_5bpKi2zsRikvYZX7jH_U,"{'compound_code': 'V9F6+Q4 Aurangabad, Maharashtra', 'global_code': '7JFQV9F6+Q4'}",3.7,ChIJu6_5bpKi2zsRikvYZX7jH_U,"['lodging', 'point_of_interest', 'establishment']",248.0,{'open_now': True},lodging,
258,OPERATIONAL,"Plot No. 1, Nirala Bazar, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8801231, 'lng': 75.3232148}, 'viewport': {'northeast': {'lat': 19.88144632989272, 'lng': 75.32454377989272}, 'southwest': {'lat': 19.87874667010728, 'lng': 75.32184412010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,bb1c69a7ecba7419dd23d5fb2f7c5caef6b76e4a,OYO 10416 Hotel Arts Executive,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106420718698884573541"">A Google User</a>'], 'photo_reference': 'CmRaAAAAxeA_W_I_IvGVpperhTKmi0Tlz1sjSi25A6oV2EqBX7Qc9Kollgd9WQ5AIPf9TiqCe5HhrBwgBUKDEBBcU9fKU8WMHDEylF_vH1ejcGZvrBpOf1oxbOYAcUoTy4A2StF1EhDbgHUYvxDGTAqRejCpwLlZGhQChXaJjOE1t826pL-fDOxahgNiBg', 'width': 759}]",ChIJR6xPZGuY2zsR1vnLvcl6HkU,"{'compound_code': 'V8JF+27 Aurangabad, Maharashtra', 'global_code': '7JFQV8JF+27'}",3.9,ChIJR6xPZGuY2zsR1vnLvcl6HkU,"['lodging', 'point_of_interest', 'establishment']",66.0,{'open_now': True},lodging,
