,business_status,formatted_address,geometry,icon,id,name,permanently_closed,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,tag,price_level,results
188,CLOSED_TEMPORARILY,"Bagirati Rd, Near Axis Bank, Sanjay Palace, Sanjay Place, Civil Lines, Agra, Uttar Pradesh 282003, India","{'location': {'lat': 27.198443, 'lng': 78.0048324}, 'viewport': {'northeast': {'lat': 27.19969357989272, 'lng': 78.00647117989271}, 'southwest': {'lat': 27.19699392010728, 'lng': 78.00377152010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,bf2dfd79455ace64f1a32b51d6af9fcf08db1161,Shaheed Smarak Park,True,"[{'height': 3480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113983741789623905136"">Avi Chaturvedi</a>'], 'photo_reference': 'CmRaAAAAB2RmdMrE9MRCQVGmOcILae3ux8QXFzAA0-8-tnhCM2FhPfdltg6LJw4GQcxqMRRveXLvzvavcueET9E32sxdmYremX6M_mqI4fH8g9zTcB2i22Yr4H7qTtRfSi0E9lILEhCrGd-UJeSEWzjMTfbTZlLaGhQvhEtsfbKGYLget20FkfowRe59MQ', 'width': 4640}]",ChIJo1QkD0d3dDkRqfgkTboft1A,"{'compound_code': '52X3+9W Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW52X3+9W'}",3.9,ChIJo1QkD0d3dDkRqfgkTboft1A,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2305.0,,zoo,,
189,CLOSED_TEMPORARILY,"Agra Fort, Rakabganj, Agra, Uttar Pradesh 282003, India","{'location': {'lat': 27.1787273, 'lng': 78.0232427}, 'viewport': {'northeast': {'lat': 27.18007712989272, 'lng': 78.02459252989271}, 'southwest': {'lat': 27.17737747010728, 'lng': 78.02189287010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,c842f2ce39aa5723bdc5b9f06558bf45f2140633,The Shish Mahal (The Glass Palace),True,"[{'height': 428, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109172266299201760169"">Ajay Sharma</a>'], 'photo_reference': 'CmRaAAAAIFmTZeVELCYa_vZVYCaIKjM3rB0YEkBWP0qTwUjC-xeUoAfqGSYHSIfS8if5j0hogYaO7w2MG37gFlKOo21BnWSNmY_1WoUigsbNmduJeUYWOnX-sonsrjb25s6gkzqCEhCu9xq1EfKe5HuWOW3O4GBTGhS2qhSTWIOJ0tQGkFRyuDn5Y6M5Gg', 'width': 640}]",ChIJEYCJRNRwdDkRA-6iY8Et8fs,"{'compound_code': '52HF+F7 Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52HF+F7'}",4.2,ChIJEYCJRNRwdDkRA-6iY8Et8fs,"['tourist_attraction', 'point_of_interest', 'establishment']",98.0,,zoo,,
190,OPERATIONAL,"Mathura Rd, near Pathwari Mandir, Kailash Mode, Sikandra, Agra, Uttar Pradesh 282007, India","{'location': {'lat': 27.2153344, 'lng': 77.9427211}, 'viewport': {'northeast': {'lat': 27.21668422989272, 'lng': 77.94407092989273}, 'southwest': {'lat': 27.21398457010728, 'lng': 77.94137127010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,6af7c9815b24c99fa7692dd9db56aba130520003,Tomb of Mariam-UZ-Zamani,,"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116157041047833277169"">A Google User</a>'], 'photo_reference': 'CmRaAAAAa1VHsf9VxrcWaZFc6V9y3RLl8XZvUreALqLUL4QwBiwmrlv3s3WLoiaRbYWgjcWNCNOjS1GMz0FThTIkCbX4kYpvl9C99lSkO8o2x_wu-acPc2kbks4h2145kl1eXI79EhCgbV2arW2Pgzjj0hJDr45VGhSSw9hv6PcNaX15pW5oc-7EgjMFSQ', 'width': 4032}]",ChIJfY3unh14dDkRWNRcQl7cGFs,"{'compound_code': '6W8V+43 Sikandra, Agra, Uttar Pradesh', 'global_code': '7JVV6W8V+43'}",4.0,ChIJfY3unh14dDkRWNRcQl7cGFs,"['tourist_attraction', 'point_of_interest', 'establishment']",495.0,{'open_now': True},zoo,,
191,CLOSED_TEMPORARILY,"Dashehara Ghat Rd, Dharmapuri, Paktola, Tajganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.171023, 'lng': 78.043711}, 'viewport': {'northeast': {'lat': 27.17237427989272, 'lng': 78.0450500298927}, 'southwest': {'lat': 27.16967462010728, 'lng': 78.04235037010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,fb4270f9b75339afdcfbb1a9ae698b6bad4d8697,Taj Mahal Eastern Gate,True,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104010361646212636521"">Narath CHHEAV</a>'], 'photo_reference': 'CmRaAAAAo_DgBrVVUp1w01L15t7ApLewVsUkyNZcx2D6abyhIpbGX2zISrFtbEBOMUUpRi99_neSpYxIPd3mGpYfr7eoojQ4EioOuNddsOoFKj3wvcRVkIeDPt2_9qBklfjBN1l3EhD2dYf5SjTdqZWfIsG3AR23GhRAs4VFdrv3oLEOsKWznJJW8NDK3w', 'width': 6000}]",ChIJb-tpSh9xdDkRUqGHNxd0saI,"{'compound_code': '52CV+CF Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW52CV+CF'}",4.5,ChIJb-tpSh9xdDkRUqGHNxd0saI,"['tourist_attraction', 'point_of_interest', 'establishment']",230.0,,zoo,,
192,CLOSED_TEMPORARILY,"Pankaj Ghawri, Gandhi prayan udhyan, Chidiya Ghar, Lashkar, Shinde Ki Chhawani, Gwalior, Madhya Pradesh 474007, India","{'location': {'lat': 26.2100198, 'lng': 78.16934839999999}, 'viewport': {'northeast': {'lat': 26.21144122989272, 'lng': 78.17078807989272}, 'southwest': {'lat': 26.20874157010728, 'lng': 78.16808842010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,66dd3c3e18943d98e2cf9b8e72e641f2ec9a4576,"Chidiya Ghar (Zoo), Gwalior",True,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115210130721202148394"">Devendra Patel</a>'], 'photo_reference': 'CmRaAAAASB2ciQMAOirZL5cWjhC4oHFPI8-6zaX8MuWyRPBTwOcgSox2tpKTbTPBOHRzoXCR0Lv8oxVSg0QJElZKacVRjsRyw4jOpgdxKMYgsmiSlGKIO0s-5103NpjSKYwedWPOEhDAk_fM-zBcjqaxPwAJtf6wGhRPbY9y4i6VLNDKGqosdluxfU_yyg', 'width': 4160}]",ChIJjVqbcyjEdjkRI7KMx02NPQY,"{'compound_code': '6569+2P Shinde Ki Chhawani, Gwalior, Madhya Pradesh', 'global_code': '7JRW6569+2P'}",4.0,ChIJjVqbcyjEdjkRI7KMx02NPQY,"['zoo', 'park', 'point_of_interest', 'establishment']",608.0,,zoo,,
193,CLOSED_TEMPORARILY,"158, khandelwal Colony, Pratap Pura, Rakabganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.165602, 'lng': 78.00883569999999}, 'viewport': {'northeast': {'lat': 27.16693722989272, 'lng': 78.01018847989272}, 'southwest': {'lat': 27.16423757010728, 'lng': 78.00748882010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ffc6d38f82b6e91f272248b51827f992ff833e9e,Designer Aquariums,True,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106430274738735324139"">Rabi Shaw</a>'], 'photo_reference': 'CmRaAAAAgJhLwJXNpHZ7Pgr2byvCdJcRBtfJoIDKp7XRiaHKvYWsE2nKvjDrtk8QHLWFkrOc42GpEVBCfi4jv8vC9kkZWkxnJKfh8WgbMlh-Z7_ZZdiSaMaD-grdKpFdn1UiRQq-EhCMhcbM8JmlAnBWdRg41BytGhRe0-8VzhHGkmlR84kIOOLzTv-ltg', 'width': 3120}]",ChIJq6qqmtB2dDkR7ZSinxk5y_Y,,3.5,ChIJq6qqmtB2dDkR7ZSinxk5y_Y,"['aquarium', 'point_of_interest', 'establishment']",22.0,,zoo,,
194,CLOSED_TEMPORARILY,"बमान Khandoli, Etmadpur, Uttar Pradesh 283126, India","{'location': {'lat': 27.315515, 'lng': 78.0313413}, 'viewport': {'northeast': {'lat': 27.31688442989272, 'lng': 78.03266337989271}, 'southwest': {'lat': 27.31418477010728, 'lng': 78.02996372010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,140789a3791e2926a33a1635e9a39e1f5de417eb,राधे अनमोल गौशाला Baman,True,"[{'height': 269, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105154023176466839484"">A Google User</a>'], 'photo_reference': 'CmRaAAAANYmeZ8icKvonp0EPY1JgKnVI8qqbzwrgWJtIf50c-qQ_m9a7_TrRzxgWe40wBcMz6i6pBstuftl0_P8QuL8PsM54vZqi0hDd7l8WgtaWqqOZfDlZ2614BBO6Qco2wca6EhAqw7mLjK4TjzOd0aeXmr_MGhS1rWVlKAFZ0cmjgxpjfaricmknVA', 'width': 480}]",ChIJO6kdzhR9dDkR8XDxkfbyir4,"{'compound_code': '828J+6G Ramnagar Khandauli, Uttar Pradesh', 'global_code': '7JVW828J+6G'}",5.0,ChIJO6kdzhR9dDkR8XDxkfbyir4,"['zoo', 'point_of_interest', 'establishment']",2.0,,zoo,,
195,OPERATIONAL,"Mela Kothi Road, Village and P.O. Jarar, Bah, Agra, Uttar Pradesh 283104, India","{'location': {'lat': 26.8731575, 'lng': 78.56351389999999}, 'viewport': {'northeast': {'lat': 26.87447227989272, 'lng': 78.56483602989272}, 'southwest': {'lat': 26.87177262010728, 'lng': 78.56213637010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,077f63cf92d16db9c282b1cd345416921b9f3c36,Chambal Safari Lodge - Mela Kothi,,"[{'height': 1003, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116693330523413972896"">Chambal Safari Lodge</a>'], 'photo_reference': 'CmRaAAAAhdAR3lRhKSd99_pptOSPn5yngnYF7kNnvjjLf4yDutoZQMnWlRLBfij7Zp2MwW2-Bc1P3t1fbOriKUCZgjF4gkdFfBkNww8A8CnwcynwXMomi0s58IOKfJM08KS0xHbVEhAhSPkaRZcqQPKnPm4yvnT1GhRaNeDxAgEUjvBMn7K2dmdQ7tXwvw', 'width': 2400}]",ChIJH6tARHUudDkRrQyK0OvEHww,"{'compound_code': 'VHF7+7C Jarar, Uttar Pradesh', 'global_code': '7JRWVHF7+7C'}",4.2,ChIJH6tARHUudDkRrQyK0OvEHww,"['zoo', 'lodging', 'park', 'point_of_interest', 'establishment']",279.0,{'open_now': True},zoo,,
196,CLOSED_TEMPORARILY,"AB Rd, Doordarshan Kendra, Navlakha, Indore, Madhya Pradesh 452001, India","{'location': {'lat': 22.704116, 'lng': 75.8779345}, 'viewport': {'northeast': {'lat': 22.70570737989272, 'lng': 75.87923647989273}, 'southwest': {'lat': 22.70300772010728, 'lng': 75.87653682010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,c90946323aaea72433dfd9127ecc8f762088b42c,"Kamla Nehru Prani Sangrahalaya, Indore",True,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105998251686235230892"">Mahesh Manjari</a>'], 'photo_reference': 'CmRaAAAAR5I3BSsCHr-FmsK1KPGGOhQNY-PcBFwobfXP7Qxt-IBUzqgcMl1dkizD-9oPQeP3KC3snrgOulegVUCToX10RUQ7pAHFi1MZKGI9OK_AoQix_XsFpMjdh4pTm03Ri8EQEhDX-lqjsKRuWeWochKGReDQGhTuMPDcIjDMZYP_a9qe1les-FdkKQ', 'width': 1536}]",ChIJ0-fQgSD9YjkRmHHQwdot73I,"{'compound_code': 'PV3H+J5 Navlakha, Indore, Madhya Pradesh', 'global_code': '7JJQPV3H+J5'}",4.2,ChIJ0-fQgSD9YjkRmHHQwdot73I,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",14679.0,,zoo,,
197,CLOSED_TEMPORARILY,"Taj Mahal - Miniature, Seven Wonders Park, Kotri Mini Flyover, Ballabhbari, Gaytri Vihar, Kota, Rajasthan 324007, India","{'location': {'lat': 25.1795813, 'lng': 75.85008880000001}, 'viewport': {'northeast': {'lat': 25.18083722989272, 'lng': 75.85140372989272}, 'southwest': {'lat': 25.17813757010727, 'lng': 75.84870407010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5f7470e73ad0ea47aad7f43837bc93789742c56d,Sculpture Of Taj Mahal,True,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108735369123205195543"">Shaunak Laad</a>'], 'photo_reference': 'CmRaAAAAOw1Xi0B4aeWgjfky8XGNqAWBMYfTYcsqDWv63FpohdirUwdjE--bNKDEu-l1-ZYaN9rww78QPpCs6DNnNxFBrHESSeJupZqPeFiHpwIDDsO9A6VCWvXndhHrv3BwYiYbEhBS58CxyCyubmcHa7W9ULTHGhRP_lsvO-SX_MbYybPRkhejP-9O3Q', 'width': 4608}]",ChIJrR6jTiabbzkRf_I53m3KXiQ,"{'compound_code': '5VH2+R2 Gaytri Vihar, Kota, Rajasthan', 'global_code': '7JQQ5VH2+R2'}",4.4,ChIJrR6jTiabbzkRf_I53m3KXiQ,"['amusement_park', 'point_of_interest', 'establishment']",134.0,,amusement_park,,
198,CLOSED_TEMPORARILY,"The Great India Place Mall, Sector-38 A, Entry from Gate No. 11 Adjacent, near, Maharaja Agrasen Marg, Noida, Uttar Pradesh 201301, India","{'location': {'lat': 28.5630938, 'lng': 77.32530779999999}, 'viewport': {'northeast': {'lat': 28.56472387989272, 'lng': 77.32699939999998}, 'southwest': {'lat': 28.56202422010728, 'lng': 77.320233}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,cf3b90b8897190a1ac2210b5801796ff6aa043a6,Worlds of Wonder,True,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110996612986903724286"">nishant chandra</a>'], 'photo_reference': 'CmRaAAAAQOxWCG1hDne9SohlvCBIlzKf6eUfU6_hqOnhq9gvHTHs5b27U1viilfhkL7L0X9dYgHNH8UfK3LXL_M4-Amxum8V5Z-CGqdUXeFvgezFUPzJVhuX71v2wXqvd8OIKaSYEhCzYofieo7UgQ_gwNQwqaLtGhRUzsWxdg4LJHarE3HsO6mfL8iATw', 'width': 4160}]",ChIJn6MumTfkDDkRW8_qiR20a6I,"{'compound_code': 'H87G+64 Noida, Uttar Pradesh', 'global_code': '7JWVH87G+64'}",4.3,ChIJn6MumTfkDDkRW8_qiR20a6I,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",25484.0,,amusement_park,,
199,OPERATIONAL,"Chandigarh-Nada Sahib Gurudwara Barwala Road, Ramgarh, Punjab 140201, India","{'location': {'lat': 30.6379265, 'lng': 76.89245489999999}, 'viewport': {'northeast': {'lat': 30.63929047989272, 'lng': 76.89375312989272}, 'southwest': {'lat': 30.63659082010728, 'lng': 76.89105347010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,784863428dbafb11e228c64da82ca70c375f1c6b,Funcity Water Park,,"[{'height': 1015, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104437515546689052260"">Fun City Resort</a>'], 'photo_reference': 'CmRaAAAAYh1lNIuMo-WAmGSSH4JFumYsbaAKgOk1yAHmrs5Xsusm9rv0i7ZI8raGlCLOzIeMN4gsAO_2oWjdxPZlW70GS-Fmuvbc6ydXJIEKIQ9_awnEEaxP7VHbeSTcJRsqf466EhCxsCyDOgK43MP0_Hfe2HKaGhT-SXdOqrs4-2hHDFh9H_hV2MlJIg', 'width': 1280}]",ChIJ7UF4_06UDzkRTDH1c3p6qds,"{'compound_code': 'JVQR+5X T.B.R.L. Colony, Haryana', 'global_code': '8J2RJVQR+5X'}",4.1,ChIJ7UF4_06UDzkRTDH1c3p6qds,"['amusement_park', 'tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'establishment']",3623.0,{'open_now': True},amusement_park,,
200,OPERATIONAL,"Delhi Rd, Batedi, Haridwar, Uttarakhand 249405, India","{'location': {'lat': 29.899487, 'lng': 77.9881832}, 'viewport': {'northeast': {'lat': 29.90084327989272, 'lng': 77.98946632989271}, 'southwest': {'lat': 29.89814362010728, 'lng': 77.98676667010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,8f981e376d9594c63389e95f38b1ccb02805ea88,Crystal World,,"[{'height': 530, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104699037381949798480"">Crystal World</a>'], 'photo_reference': 'CmRaAAAAiHfZ64DAVAmq91_mM2PHhWOjd0t2UqxU5yH1xdq192i-6gdwpigjiJmdZJZIDORSTAA9ntJEp8wwI2DEuwk-ylv7vC5DcJhf0TuWbjsjwXO_2DmD5ll0fVk9B-OfYFGGEhChb1OhIhL_LNX3sln0fM1nGhSCbDZOWbxd006KKfOarIjJHgCkOQ', 'width': 750}]",ChIJeetkvpBLCTkRvoE0gY0pUNA,"{'compound_code': 'VXXQ+Q7 Haridwar, Uttarakhand', 'global_code': '7JXVVXXQ+Q7'}",4.1,ChIJeetkvpBLCTkRvoE0gY0pUNA,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",6132.0,{'open_now': True},amusement_park,,
201,OPERATIONAL,"Mandhana-Bithoor Road, Kanpur, Uttar Pradesh 209217, India","{'location': {'lat': 26.5708918, 'lng': 80.23829479999999}, 'viewport': {'northeast': {'lat': 26.57167990000001, 'lng': 80.24018037989272}, 'southwest': {'lat': 26.56852749999999, 'lng': 80.23748072010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,46e5f501aee40eff481ed60e9967b212dcf0ff3a,Blue World Theme Park,,"[{'height': 1050, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110672869747083176137"">vinay annand raj</a>'], 'photo_reference': 'CmRaAAAAFR1T2QizoftfktaYbMt6EvfTR63-zNMJmSAOoOd4mRQrn2EPSESHrY9rheMGmWL0a-kW5pZwxYzKpDQ51olAexJ1mnOb_3N4aso2hTQdjR84ox-z8XAu7cZ8V2TaVskbEhDj2PHzVYdssDR-6oYI7ZreGhS7abebqLQsQqwDm1Ntu_zI9Gbdzw', 'width': 1400}]",ChIJbQgxpY8wnDkR-CLOzUMvFLo,"{'compound_code': 'H6CQ+98 Kanpur, Uttar Pradesh', 'global_code': '7MR2H6CQ+98'}",4.3,ChIJbQgxpY8wnDkR-CLOzUMvFLo,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",14831.0,{'open_now': True},amusement_park,,
202,CLOSED_TEMPORARILY,"Kalindi Kunj Park Adjacent to Kalindi Kunj Metro Station, New Delhi, Delhi 110025, India","{'location': {'lat': 28.5449201, 'lng': 77.3090801}, 'viewport': {'northeast': {'lat': 28.54621827989272, 'lng': 77.31037082989273}, 'southwest': {'lat': 28.54351862010728, 'lng': 77.30767117010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,c4956cce8c19b165479f3a561b5f2725a48f1679,Atlantic Water World,True,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116059818015135970897"">A Google User</a>'], 'photo_reference': 'CmRaAAAA-pTqyyaF0j9lrTLPQ5fuj0t12S6D4saBEu2bQt39NGdl2qOVnoJu749F_Pb2mA4eHc-lI3gvvO1MD9IbU9klaJ_I1i9UuW7c4EAJq-T3jW418yCFII5BGWET7IojhKCSEhA2khXP8ZKcLiDpszoFHZuBGhTukwVKmfo5QWDhxhx5PlycXogiTg', 'width': 5184}]",ChIJG6246GXlDDkRDgkuE5xC4qE,"{'compound_code': 'G8V5+XJ New Delhi, Delhi', 'global_code': '7JWVG8V5+XJ'}",3.8,ChIJG6246GXlDDkRDgkuE5xC4qE,"['amusement_park', 'point_of_interest', 'establishment']",3057.0,,amusement_park,,
203,CLOSED_TEMPORARILY,"L05 & L06, DLF Mall of India, Sector 18, Noida, Uttar Pradesh 201301, India","{'location': {'lat': 28.5674285, 'lng': 77.321135}, 'viewport': {'northeast': {'lat': 28.56890147989272, 'lng': 77.32282717989271}, 'southwest': {'lat': 28.56620182010728, 'lng': 77.32012752010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,48d67c20ff55186b7039a9df4dc1365a96c82199,Snow World,True,"[{'height': 3118, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102797128579967527517"">rajesh kumar</a>'], 'photo_reference': 'CmRaAAAA0RHYIMUnGLFIMm27konhYX2Q6NOdiBxkSufW2cpmKkclge0gEYV6siUfSEdWPtt6c99PpK4pYWNjVDJv510qyUqRALGP3MJGf-lZm0VNzMI7SAo3v7n9E38W6gzFjidSEhASZj4CqqxtMnwBrqawJuEJGhTRkJ0rjnBnbohuv4NmVts9mE1ZxQ', 'width': 4158}]",ChIJ-yw3J0bkDDkRMTxIHAK_Ous,"{'compound_code': 'H88C+XF Sector 18, Noida, Uttar Pradesh', 'global_code': '7JWVH88C+XF'}",4.1,ChIJ-yw3J0bkDDkRMTxIHAK_Ous,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",8832.0,,amusement_park,,
204,OPERATIONAL,"Nagar, Kali Borni, Shop No. B-110, Nayak, Mumbai - Agra National Hwy, Sion West, Mumbai, Maharashtra, India","{'location': {'lat': 19.0394894, 'lng': 72.8597092}, 'viewport': {'northeast': {'lat': 19.04086237989272, 'lng': 72.86102002989271}, 'southwest': {'lat': 19.03816272010728, 'lng': 72.85832037010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,7a9fc448599743d8eddaf13605bcd7b14e113629,Rahul Disney Land And Amusement,,,ChIJm-KkGtPI5zsRumWwP5fU88c,"{'compound_code': '2VQ5+QV Mumbai, Maharashtra', 'global_code': '7JFJ2VQ5+QV'}",0.0,ChIJm-KkGtPI5zsRumWwP5fU88c,"['amusement_park', 'point_of_interest', 'establishment']",0.0,,amusement_park,,
205,CLOSED_TEMPORARILY,"Plot No. 18 & 19, Maharshi Parsuram Nagar, Agra,, Shamsabad, near Panna Palace, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1417501, 'lng': 78.0458749}, 'viewport': {'northeast': {'lat': 27.14309202989272, 'lng': 78.04722917989272}, 'southwest': {'lat': 27.14039237010728, 'lng': 78.04452952010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,5e6b01b787d9f6c0c1f19f2b43cea65cfc40bf01,Mar Thoma Centre Agra,True,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110002268423423291248"">Joseph</a>'], 'photo_reference': 'CmRaAAAASx7WZ1lBIquVao9K_8MCS0hUlwDvu2kQnmspuX_ZgKfq1OXVwTpHTER0J2lHGPuILHazUYiE_rizsobvEUXM60skfTO4Hg-4Wbd9vmYY-5UXlQPs0mOX3HYVvccunCT7EhB6WccPY3sxX1azFIcu1UpgGhQcXL7wTj1xkFKw_7zB3vNkUt4yhA', 'width': 960}]",ChIJQ8mWKGZxdDkRMAZGRpJs2bA,"{'compound_code': '42RW+P8 Agra, Uttar Pradesh', 'global_code': '7JVW42RW+P8'}",0.0,ChIJQ8mWKGZxdDkRMAZGRpJs2bA,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,church,,
206,CLOSED_TEMPORARILY,"Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1537592, 'lng': 78.0009053}, 'viewport': {'northeast': {'lat': 27.15516722989272, 'lng': 78.00227417989272}, 'southwest': {'lat': 27.15246757010728, 'lng': 77.99957452010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,713d0e92079625c60e202e6d6fc03b45ae541b16,St. Clares Church,True,,ChIJ6cbmFcF2dDkRaoS0vIGmEmo,"{'compound_code': '5232+G9 Idgah Colony, Agra, Uttar Pradesh', 'global_code': '7JVW5232+G9'}",4.4,ChIJ6cbmFcF2dDkRaoS0vIGmEmo,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",21.0,,church,,
207,CLOSED_TEMPORARILY,"Kamla Nagar, Gadhapura, Civil Lines, Agra, Uttar Pradesh 282003, India","{'location': {'lat': 27.1970802, 'lng': 78.0098166}, 'viewport': {'northeast': {'lat': 27.19829092989272, 'lng': 78.01146467989271}, 'southwest': {'lat': 27.19559127010728, 'lng': 78.00876502010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,241c7ae0a5f9d465ee831e711b5ad09d47fb2b73,Cathedral House,True,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116429056047235188354"">jpthottungalvc</a>'], 'photo_reference': 'CmRaAAAAQgdDxT6Fnd974U9O-VCFhpBirBlL5T7NwiVIgcOnN2xrjTrb1l6LoM2EPGytvxpAggnrohkLDmlCEDlF8O4u32RKoL-OQJ3zM6Pc5xvkNqwtr9kcvoftEFEbEvMzpcGeEhDTvOctuJcCXAKtlLX53flaGhTDTy57TSxctCcY-aqKBGlnO43Tag', 'width': 4128}]",ChIJnyh0TDt3dDkRNoURu1imoQc,"{'compound_code': '52W5+RW Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW52W5+RW'}",4.8,ChIJnyh0TDt3dDkRNoURu1imoQc,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",6.0,,church,,
208,CLOSED_TEMPORARILY,"Ajmeri Rd,Mahatma Gandhi Rd, Adarsh Nagar, Pratap Pura, Rakabganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1671334, 'lng': 78.0091822}, 'viewport': {'northeast': {'lat': 27.16841457989272, 'lng': 78.01050732989273}, 'southwest': {'lat': 27.16571492010728, 'lng': 78.00780767010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,2253ff2da7e487afcf7a8ff83473d74c34867523,Baptist Church,True,"[{'height': 1632, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104714386582019924466"">A Google User</a>'], 'photo_reference': 'CmRaAAAAAlrvm4wVbdyCidhZx8Ls5Bmj8Dv2GaG8wqaXuc2NccOXgBbd7qV8TNEUmrsVvERB1T0IGLLW2ydSkk4Iqgucs9yo_9hW-mJR_PZIi0GWSm6VqDrQIdGC5lZGi6Sk4CYhEhAicoc4uIACz34xebiP2TJKGhRXUHgpkbV8vyO3FAURHXS1GEpVxQ', 'width': 3264}]",ChIJWydDt9B2dDkRTQ4kNX_R1Io,"{'compound_code': '5285+VM Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW5285+VM'}",5.0,ChIJWydDt9B2dDkRTQ4kNX_R1Io,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",4.0,,church,,
209,CLOSED_TEMPORARILY,"Chanderi, Panchkuian, Rakabganj, Agra, Uttar Pradesh 282010, India","{'location': {'lat': 27.1770036, 'lng': 78.00752159999999}, 'viewport': {'northeast': {'lat': 27.17835312989272, 'lng': 78.00885742989271}, 'southwest': {'lat': 27.17565347010728, 'lng': 78.00615777010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,3bca0a2b148c1175ef846d590d747a2ac046a45e,CENTRAL METHODIST,True,,ChIJe6yWLyZ3dDkRn9gGHBzHeOY,"{'compound_code': '52G5+R2 Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52G5+R2'}",5.0,ChIJe6yWLyZ3dDkRn9gGHBzHeOY,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,church,,
