,business_status,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,tag,price_level
191,OPERATIONAL,"21, 2nd Floor, Shivaji Marg, Facing, Rama Rd, Kirti Nagar Industrial Area, Najafgarh Road Industrial Area, New Delhi, Delhi 110015, India","{'location': {'lat': 28.6642166, 'lng': 77.15942760000001}, 'viewport': {'northeast': {'lat': 28.66550617989272, 'lng': 77.16080912989274}, 'southwest': {'lat': 28.66280652010728, 'lng': 77.15810947010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,c0a9e1c53da4b5efb852d965c0389e0a8771b024,Great Rocksport Private Limited,{'open_now': True},"[{'height': 884, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106586770848426734081"">Great Rocksport Private Limited</a>'], 'photo_reference': 'CmRaAAAA8yxna1HoZEKH7xxJ389nbmxKtjMRAZ_4uJ7nX47CZZgmx-_y_YyBrh7GSvmsBERZ9uOLwPNVaIguZOHA0uJL1iPfc-U3zZfFEWn2SWneV38yE7BC7WlvoSX9_1F6itYaEhAuO10NSUxsl7tgYjVDGUBhGhRMA34mI32MUbJU6Fn0qeEvgmTxLw', 'width': 1920}]",ChIJqSCzxb8CDTkRP0BWg_uAJ2g,"{'compound_code': 'M575+MQ Najafgarh Road Industrial Area, New Delhi, Delhi', 'global_code': '7JWVM575+MQ'}",4.5,ChIJqSCzxb8CDTkRP0BWg_uAJ2g,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",276.0,,campground,
192,CLOSED_TEMPORARILY,"Hastsal Rd, JJ Colony, Uttam Nagar, Amina bagum, Delhi 110059, India","{'location': {'lat': 28.6241513, 'lng': 77.0582393}, 'viewport': {'northeast': {'lat': 28.62550112989272, 'lng': 77.05959047989272}, 'southwest': {'lat': 28.62280147010728, 'lng': 77.05689082010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,fdf9a007aa39f99311ab1fa8caccd1cbe957cce4,Amina. Bagum,,,ChIJO7iraRkFDTkRvzGL0dOKixo,"{'compound_code': 'J3F5+M7 Uttam Nagar, Delhi', 'global_code': '7JWVJ3F5+M7'}",0.0,ChIJO7iraRkFDTkRvzGL0dOKixo,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0.0,True,campground,
193,CLOSED_TEMPORARILY,"39A, Shahpur Jat Outer Rd E, Shahpur Jat, Siri Fort, New Delhi, Delhi 110049, India","{'location': {'lat': 28.5492388, 'lng': 77.2135723}, 'viewport': {'northeast': {'lat': 28.55057897989272, 'lng': 77.21494777989273}, 'southwest': {'lat': 28.54787932010727, 'lng': 77.21224812010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,14495e0d2ba798d38c1d53f7ba94b5f8e34b90da,Bagheera River Retreat,,,ChIJN41fOxTiDDkRCP_JWumsFPw,"{'compound_code': 'G6X7+MC Siri Fort, New Delhi, Delhi', 'global_code': '7JWVG6X7+MC'}",0.0,ChIJN41fOxTiDDkRCP_JWumsFPw,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0.0,True,campground,
194,CLOSED_TEMPORARILY,"Tahirpur Rd, Taharpur, Taharpur Village, Shahdara, Delhi, 110095, India","{'location': {'lat': 28.6875377, 'lng': 77.3159854}, 'viewport': {'northeast': {'lat': 28.68898897989272, 'lng': 77.31726112989271}, 'southwest': {'lat': 28.68628932010728, 'lng': 77.31456147010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,7bc29212644c41e89cccb327c39ee817a2d00d64,"St. Sebastian's Church, East Delhi",,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100527282535772589336"">A Google User</a>'], 'photo_reference': 'CmRaAAAAF0xdlXQoTmZn1rsYfUg-1l5RcMwH916_k8NCfJiV7Cz8zKsNT2bydip3wAeRBCm2QhUdjcdi-otIqaabvO-tGArcWrXtS9thH64qIvBoF-D7T5NjYwtNQmC5QGsLx_HLEhBFiUoDLSRJk9W2i1bfgUv_GhSapZijBgZV4S6sXPr3MnfZGsSQNA', 'width': 5760}]",ChIJxcFDZ6T7DDkRAQ4bEm5TYK0,"{'compound_code': 'M8Q8+29 Shahdara, Delhi', 'global_code': '7JWVM8Q8+29'}",4.4,ChIJxcFDZ6T7DDkRAQ4bEm5TYK0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",78.0,True,church,
195,CLOSED_TEMPORARILY,"4, Outer Ring Rd, Janakpuri Institutional Area, Vikaspuri, New Delhi, Delhi 110018, India","{'location': {'lat': 28.6366241, 'lng': 77.08048579999999}, 'viewport': {'northeast': {'lat': 28.63795622989273, 'lng': 77.08192512989271}, 'southwest': {'lat': 28.63525657010728, 'lng': 77.07922547010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,2e8c272fbda10bd66408173eac078ff8dd065ac5,"Church of Our Lady of Graces, Vikaspuri",,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103879663461446359735"">Shipra Gupta</a>'], 'photo_reference': 'CmRZAAAAcj9vQmxIyJvRHauEZWMxQ2o7SqgZDo-yY_m02IR2SE1W8xbrThX7d43DtN-gQmYg0Nfbdgcs9R2wtoziF7_FYjBQZptH5TDbDEg43WOvmA5nxGq6QlUTMAD0xdfqWfk6EhA9eRQUJhJ4RGZ8IwEqQ7GQGhRsospJK76i-lOJ2-NuNoUzgxtXhg', 'width': 2340}]",ChIJSQ0R25QEDTkRrXG3ENwSHc4,"{'compound_code': 'J3PJ+J5 Vikaspuri, New Delhi, Delhi', 'global_code': '7JWVJ3PJ+J5'}",4.6,ChIJSQ0R25QEDTkRrXG3ENwSHc4,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",318.0,True,church,
196,CLOSED_TEMPORARILY,"Alaknanda Institutional Area, Alaknanda, New Delhi, Delhi 110019, India","{'location': {'lat': 28.5271721, 'lng': 77.2541887}, 'viewport': {'northeast': {'lat': 28.52850037989273, 'lng': 77.25561512989273}, 'southwest': {'lat': 28.52580072010728, 'lng': 77.25291547010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,47303e4e8bd07e51c2dbe483f8573693bb6902c8,Holy Spirit Church,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108133544973581211267"">Daniel Sebastian</a>'], 'photo_reference': 'CmRaAAAAPyjze-n4kGTmUnU6DFMjX8STtIL1GIhWkYWONu4CsP1a5t_JQ6sOKYJZpV0I-3dCqHm2bqiqCK72pQa1s06-dvGEpNl3jgIUu58rEvuXx2vWVcE66RMuXIPE83kqPY9IEhDupD3ndXBei7vupUzZwPslGhQEil6gkOqf6gQZO7VQE1ZhD0GQ3Q', 'width': 1600}]",ChIJo1lS5WThDDkRx1yvCTC-MH0,"{'compound_code': 'G7G3+VM Alaknanda, New Delhi, Delhi', 'global_code': '7JWVG7G3+VM'}",4.5,ChIJo1lS5WThDDkRx1yvCTC-MH0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",178.0,True,church,
197,CLOSED_TEMPORARILY,"North Block, Rakab Ganj, New Delhi, Delhi 110001, India","{'location': {'lat': 28.6180514, 'lng': 77.2020167}, 'viewport': {'northeast': {'lat': 28.61940122989272, 'lng': 77.20336652989272}, 'southwest': {'lat': 28.61670157010728, 'lng': 77.20066687010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,b3a1aa78104adc62f8ed190e9c7a6880cead5529,Church Delhi,,,ChIJYQ48FUDjDDkRNyoFpB3-4go,"{'compound_code': 'J692+6R Rakab Ganj, New Delhi, Delhi', 'global_code': '7JWVJ692+6R'}",4.0,ChIJYQ48FUDjDDkRNyoFpB3-4go,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,True,church,
198,CLOSED_TEMPORARILY,"Om Mandir Marg, Near Om Mandir, Dhaka Colony, Mukherjee Nagar, Delhi, 110033, India","{'location': {'lat': 28.7093754, 'lng': 77.2049026}, 'viewport': {'northeast': {'lat': 28.71071947989272, 'lng': 77.20608332989272}, 'southwest': {'lat': 28.70801982010728, 'lng': 77.20338367010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,ea9d8fbcbc3850714877f05a56fec34dcfe0dd8c,Methodist Church Dhaka,,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105461241280625343283"">A Google User</a>'], 'photo_reference': 'CmRaAAAA2G5SeDvoFN_y8W2UHkWVs73ekJeNlZQVpzzMdftNVwWnNIOlHLlWkqisg7gjPNGeUE81vDY_fyKPinSmvBnNgWMQKAcHV6ubZsIHw44yPvUKxwK7MULzcyWf1sqySUMOEhCoXMxd4v6l86OORhB9soSdGhQjZo7kvS2SSETYbztN1s1llN-1ww', 'width': 1000}]",ChIJw02evvz9DDkRMDWiB8BP-38,"{'compound_code': 'P653+QX Mukherjee Nagar, Delhi', 'global_code': '7JWVP653+QX'}",4.3,ChIJw02evvz9DDkRMDWiB8BP-38,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",351.0,True,church,
199,CLOSED_TEMPORARILY,"A24, Sri Aurobindo Marg, Block A, Green Park Extension, Green Park, New Delhi, Delhi 110016, India","{'location': {'lat': 28.5525065, 'lng': 77.2044196}, 'viewport': {'northeast': {'lat': 28.55381097989272, 'lng': 77.20588937989271}, 'southwest': {'lat': 28.55111132010727, 'lng': 77.20318972010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,f6f659b4f29985bc92432aaae9d394a267dbbd67,Green Park Free Church,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116974441552869193165"">116974441552869193165</a>'], 'photo_reference': 'CmRaAAAAOQj_DmL_DZp1yBr_0RwE-QMPmxfaXBT5iAEXhElBaM1IKNjnD0fEBRd5Q5zPdA-v-ZEdOpGHk0Lh1SVg6OnImmuVENBB6Mib_MsWlB3UmazXAmGL5YO2UVksX-Tv9BorEhBMaXNQyfVjLA39deUVUfmQGhQGUmh4yGilwa9FRBKv-cCQI48f1w', 'width': 4160}]",ChIJeemdNw3iDDkRF-Oe7CqmS9M,"{'compound_code': 'H633+2Q Green Park, New Delhi, Delhi', 'global_code': '7JWVH633+2Q'}",4.6,ChIJeemdNw3iDDkRF-Oe7CqmS9M,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",392.0,True,church,
200,CLOSED_TEMPORARILY,"D477, Ramphal Chowk, Sector 7 Dwarka, Palam Colony, New Delhi, Delhi 110075, India","{'location': {'lat': 28.5848105, 'lng': 77.069414}, 'viewport': {'northeast': {'lat': 28.58612307989272, 'lng': 77.07076267989272}, 'southwest': {'lat': 28.58342342010728, 'lng': 77.06806302010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,66e3ad35d8380ac75a758493305eaaca69e6799c,Church of Pentecost Dwarka,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110018585709900556846"">Umrit Anasthasia</a>'], 'photo_reference': 'CmRaAAAAvqH3gzTwXGCkLUHbQLPQS-PDYeUU5jvgWGFWjxM2BA4Knls4zmyZuAqohQ_xFJ9wSfHPrDsIvvjglIwEcIjDFMvmlruArTxd21kYiN2o5FqjGgOjoBYRPs2RPiETdcPeEhCCgeg8NKOI-FBh9oUjIrQZGhRXZkBuqeYQIhvorlArB52zHTWzTA', 'width': 3096}]",ChIJUeYAwBcbDTkRYdRAOGejqNw,"{'compound_code': 'H3M9+WQ New Delhi, Delhi', 'global_code': '7JWVH3M9+WQ'}",4.3,ChIJUeYAwBcbDTkRYdRAOGejqNw,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",37.0,True,church,
201,CLOSED_TEMPORARILY,"B722, Bholanath Nagar Marg, Bhola Nath Nagar, Block B, Shahdara, Delhi, 110032, India","{'location': {'lat': 28.6687196, 'lng': 77.2888251}, 'viewport': {'northeast': {'lat': 28.67008192989272, 'lng': 77.29020512989271}, 'southwest': {'lat': 28.66738227010728, 'lng': 77.28750547010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,bd53e86ef3796caeb5c09d05b4b94626418fb126,Shahdara Methodist Church,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105596654802596252422"">ani jais</a>'], 'photo_reference': 'CmRaAAAAMbujEPQJNkjf_1j7xxqCsuKGOOB60FnOaz2cKbUifYv0kXlzLVcUTBNvHt2qomA6fLIJ2Zx2cXHOkPeP_8BBMcI4DWST7CJXPzJkGiiGbBYQaKI6TE7Y9MgKeJbKnRCBEhC5AZMprImuZGm5ivUhzwhMGhQ8UV67enp-4XF0f6_9tncnn6XQ8A', 'width': 4000}]",ChIJAWQ8tn37DDkRq9pXvM6IRU8,"{'compound_code': 'M79Q+FG Shahdara, Delhi', 'global_code': '7JWVM79Q+FG'}",4.0,ChIJAWQ8tn37DDkRq9pXvM6IRU8,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",123.0,True,church,
202,CLOSED_TEMPORARILY,"Sector 4, RK Puram, New Delhi, Delhi 110022, India","{'location': {'lat': 28.5568897, 'lng': 77.1763484}, 'viewport': {'northeast': {'lat': 28.55826842989272, 'lng': 77.17763432989273}, 'southwest': {'lat': 28.55556877010728, 'lng': 77.17493467010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,45fc205a62fdfc9cfec25ae16ecca232627138fb,Apostles Methodist Church,,"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106139003627404809207"">Apostles Methodist Church</a>'], 'photo_reference': 'CmRaAAAAfY77PkOfNWwwhpvCyJsEGqYDSaS7Tj9uMrq5UIXwMB3emIi9PN8PO0SN3Kc-sqwiX2OEltE7cyu6DMj-se1iRfHeVVj1rZ5LvOKiH1LWppjPzPbLCSK0AR9eX6Auc3TuEhBYRvWv0wKbXHKbbOuYPb5xGhQexbANNXrx5VsTcUCoIpu4Hl6T-A', 'width': 450}]",ChIJVUGzpZYdDTkRt8MuYt1Yzzg,"{'compound_code': 'H54G+QG New Delhi, Delhi', 'global_code': '7JWVH54G+QG'}",4.7,ChIJVUGzpZYdDTkRt8MuYt1Yzzg,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",183.0,True,church,
203,CLOSED_TEMPORARILY,"Chittaranjan Park Periyasamy layout 1st St, Bipin Chandra Pal Marg, Hall, New Delhi, Delhi 110019, India","{'location': {'lat': 28.5406081, 'lng': 77.2427204}, 'viewport': {'northeast': {'lat': 28.54188277989272, 'lng': 77.2441086798927}, 'southwest': {'lat': 28.53918312010727, 'lng': 77.24140902010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,835f415d0cd6da3f15d704c4b686037813c90942,Indian Church Of Christ,,"[{'height': 711, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116318311390875721556"">A Google User</a>'], 'photo_reference': 'CmRaAAAAy7FZn0JTWzz0RKx51fAaLgo-xClCnfZ4lfp0slB0oXpz-YWdSJ55ynS5wiqNTnxEdbgrV8DITOVxERum1Q-qAnOUYTO601c2Wl6SHZUggFf2f6yJhWhs6fSWoqlgvbLfEhD9pocUhIfvHZZFIXVJHVxnGhSPDeQn-5_FHaK-m--scu8zcmVCQQ', 'width': 1088}]",ChIJmaQeyHfjDDkRaVKo3XfZs30,"{'compound_code': 'G6RV+63 New Delhi, Delhi', 'global_code': '7JWVG6RV+63'}",4.9,ChIJmaQeyHfjDDkRaVKo3XfZs30,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",29.0,True,church,
204,CLOSED_TEMPORARILY,"Plot No. 4, Block C, Sector 3, Rohini New Delhi, Delhi 110085 India, India","{'location': {'lat': 28.70421469999999, 'lng': 77.111305}, 'viewport': {'northeast': {'lat': 28.70561962989272, 'lng': 77.11270762989272}, 'southwest': {'lat': 28.70291997010727, 'lng': 77.11000797010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,715e21dfb9ba1009d3b636dc2c0f6a03e2e18dbc,St. Basil Orthodox Church,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112504961319416364277"">A Google User</a>'], 'photo_reference': 'CmRaAAAAaUnwF1q00jouYFARYC4d0Ojl0JAyE8GukR7tBOuYvx9zXBgOZCRwX7Yonus3oxN8nwu7dfj6bdeG6gCE16MB6JsVd3Cb9htWK0tsDQR8Cat9glW6jOSzmM8IqCDirJagEhBlndD34eyrlsrcRLmkmQe2GhR8llxGwTSCGHz5Sc1HfyPa0GwhDQ', 'width': 4000}]",ChIJmYpId_0DDTkRBUgYOWKP9mI,"{'compound_code': 'P436+MG Rohini, New Delhi, Delhi', 'global_code': '7JWVP436+MG'}",4.4,ChIJmYpId_0DDTkRBUgYOWKP9mI,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",83.0,True,church,
205,CLOSED_TEMPORARILY,"Chanakya Banquet Hall A-1, Tagore Market, Kirti Nagar Nearest Metro: Moti Nagar, next to Bangla Sweets Opposite Metro Pillar No.329, New Delhi, Delhi 110015, India","{'location': {'lat': 28.6504091, 'lng': 77.14442679999999}, 'viewport': {'northeast': {'lat': 28.65176462989272, 'lng': 77.14576642989272}, 'southwest': {'lat': 28.64906497010728, 'lng': 77.14306677010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,55449343d9a5d85c7c5672100979d249bccdbb06,Indian Church of Christ,,"[{'height': 711, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110370920129058550867"">A Google User</a>'], 'photo_reference': 'CmRaAAAA3EZO6zAsemzSHe5Mr27iC7645CZ7lIpj-l8e1aRJ8uLh79eD9aHbklybkogMmCwO80Mkws7qbY75rjOam4P6_AeQkpyM0ZJbwE_H7uCRxy9ljwL6aUnD00co-_W_lg7GEhARWLGCsrsXSKijMmNYd-OIGhSepF1114FwPjbixQ3ugdHd8KC4Lw', 'width': 1088}]",ChIJ1W5trGYDDTkRsuVSGg-Eg-Q,,5.0,ChIJ1W5trGYDDTkRsuVSGg-Eg-Q,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",3.0,True,church,
206,CLOSED_TEMPORARILY,"Sector 5, Pushp Vihar, New Delhi, Delhi 110017, India","{'location': {'lat': 28.5218821, 'lng': 77.2251153}, 'viewport': {'northeast': {'lat': 28.52331017989272, 'lng': 77.22647737989273}, 'southwest': {'lat': 28.52061052010728, 'lng': 77.22377772010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,8e3a1210373556bbd75fbe7ed486d7a0be1686d9,"St. Teresa’s Church, New Delhi",,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106236427364134891946"">A Google User</a>'], 'photo_reference': 'CmRaAAAAzJeCk36vq6YPvaK1hdKnKGLnMkivHe8t2y3sLjCxAtZzfhprhOify_1dc0lWzxaFWwH5XFQ47WuFI51eQBDFFS_I_oaUZaGBhbGwDulMEY2GxEbBPmEuq5CAOM4Ixs_1EhAhKl1OYYophqersBUDfSYrGhQb0Hl_1XxVZhS13bCqVgGIvlQI3Q', 'width': 1065}]",ChIJAQAAkI7hDDkRHf7d_WXLkFI,"{'compound_code': 'G6CG+Q2 Pushp Vihar, New Delhi, Delhi', 'global_code': '7JWVG6CG+Q2'}",4.6,ChIJAQAAkI7hDDkRHf7d_WXLkFI,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",144.0,True,church,
207,CLOSED_TEMPORARILY,"14, Bhai Vir Singh Marg, Near Cannought Place, Gole Market, New Delhi, Delhi 110001, India","{'location': {'lat': 28.633399, 'lng': 77.205546}, 'viewport': {'northeast': {'lat': 28.63475137989272, 'lng': 77.20686017989271}, 'southwest': {'lat': 28.63205172010728, 'lng': 77.20416052010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,8259d64c665998a3795f3ebdb23d33df35ed2733,Global Harvest Church,,,ChIJkXEUzlH9DDkRxTRVXR4E_S0,"{'compound_code': 'J6M4+96 Gole Market, New Delhi, Delhi', 'global_code': '7JWVJ6M4+96'}",4.3,ChIJkXEUzlH9DDkRxTRVXR4E_S0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",3.0,True,church,
208,OPERATIONAL,"25, West Extension Area (W.E.A) Karol Bagh, 6ABlock,, Near Hotel Sun Court Corporate, Sat Nagar, New Delhi, Delhi 110005, India","{'location': {'lat': 28.6474918, 'lng': 77.1838537}, 'viewport': {'northeast': {'lat': 28.64884917989271, 'lng': 77.18520892989272}, 'southwest': {'lat': 28.64614952010727, 'lng': 77.18250927010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,310afc5d45afd782dbc1817c9708f7e595f73acf,Full Life Assembly of God (Flag) Church,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116908745616959196643"">Full Life Assembly of God (FLAG) Church</a>'], 'photo_reference': 'CmRaAAAAWoohEAieXQt4szuy5hJ-x7tt33wQB4LieQ2c5jdu8SmZlJs9QXLUyAIzhVWuYFUEwQZmQ18D9Naq69Uvxs_5efkAQ5Q3uxacNP3gfsXZjtEDonhT3rDHILA51T9GIwf5EhDHExaYHPozO8F_oitmzrwfGhSZ1qEMnDmguSHyX_cJbBPMOiUKTg', 'width': 4000}]",ChIJ-3Vv9JkCDTkRZQ_0LOYS5iA,"{'compound_code': 'J5WM+XG New Delhi, Delhi', 'global_code': '7JWVJ5WM+XG'}",4.5,ChIJ-3Vv9JkCDTkRZQ_0LOYS5iA,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",92.0,,church,
209,CLOSED_TEMPORARILY,"H-6, B St, Kaushalya Park, Kharera, Hauz Khas, New Delhi, Delhi 110016, India","{'location': {'lat': 28.5503144, 'lng': 77.20432199999999}, 'viewport': {'northeast': {'lat': 28.55165712989272, 'lng': 77.20566717989273}, 'southwest': {'lat': 28.54895747010728, 'lng': 77.2029675201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,faf55ad8fa78fecbee491423c96b70e03de9f7f5,Indian Church of Christ,,,ChIJGxnqoA3iDDkRUHG2dDIKq9s,"{'compound_code': 'H623+4P Hauz Khas, New Delhi, Delhi', 'global_code': '7JWVH623+4P'}",5.0,ChIJGxnqoA3iDDkRUHG2dDIKq9s,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",7.0,True,church,
210,CLOSED_TEMPORARILY,"Mandir Marg, DIZ Area, Gole Market, New Delhi, Delhi 110001, India","{'location': {'lat': 28.6396671, 'lng': 77.2034862}, 'viewport': {'northeast': {'lat': 28.64114902989272, 'lng': 77.20494032989272}, 'southwest': {'lat': 28.63844937010727, 'lng': 77.20224067010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,cbfb5701fb8517ac07bac5d7556c82f36e69ad6e,St. Thomas Church,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113022736228999435146"">Jigar Budhdev</a>'], 'photo_reference': 'CmRaAAAAjRBwdZtunxiKRKhGK9BliTul2GbnAMGqAVgLd7sa8II8TwBE8nOK7ppsr8E8VVfAd3p5uwTcK46Py1R8LRAgSv9IlQ2I43GxnxQJDEkY_zcfs4Xf6Q5MlxAsdure6UgAEhBX1kJ2ov4AxhHtULNQdisVGhQkmUoPBYEWDWciP4satNR1V550rA', 'width': 3120}]",ChIJuf38kVz9DDkRjODFoAGZtpc,"{'compound_code': 'J6Q3+V9 New Delhi, Delhi', 'global_code': '7JWVJ6Q3+V9'}",4.4,ChIJuf38kVz9DDkRjODFoAGZtpc,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",54.0,True,church,
211,OPERATIONAL,"B1 - 52 & 53, church Road, Sewak Park, Uttam Nagar, Dwarka, New Delhi, Delhi 110059, India","{'location': {'lat': 28.6162193, 'lng': 77.03403159999999}, 'viewport': {'northeast': {'lat': 28.61748672989272, 'lng': 77.0353360798927}, 'southwest': {'lat': 28.61478707010728, 'lng': 77.03263642010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,d02780243343fc8b56ea107e9ef07e405874d383,St. Thomas Malankara Catholic Church,,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111566170602029978751"">dan alex</a>'], 'photo_reference': 'CmRaAAAAion1Yxwmw3TqF0-gptNiKTXjSewQlWlxjxse6l20umtD5BoZCP6ecscYgUiXFxJslvOoODx1iPZKS2nCZ8XR6963F1MyskbgH_q1TBsLxzQvoadWvhAxlRWBSd2xMm5SEhAp9KLYWs5HVde9G_kz92dSGhRV7yPOhv_4d_lh9nXDJRwd68sNIQ', 'width': 720}]",ChIJawF85jcFDTkR3QSIHe1etb4,"{'compound_code': 'J28M+FJ Dwarka, New Delhi, Delhi', 'global_code': '7JWVJ28M+FJ'}",4.2,ChIJawF85jcFDTkR3QSIHe1etb4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",93.0,,church,
212,OPERATIONAL,"Khan Market, Rabindra Nagar, New Delhi, Delhi 110003, India","{'location': {'lat': 28.6000912, 'lng': 77.2270425}, 'viewport': {'northeast': {'lat': 28.60144057989272, 'lng': 77.22839257989271}, 'southwest': {'lat': 28.59874092010728, 'lng': 77.22569292010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,84e4f86261a9cea1ab2ef20eb17e2bf3c6f0cfa2,Mother Mary Church,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108639210570170313717"">abhishek sontakke</a>'], 'photo_reference': 'CmRaAAAAgYKefd-M28-McdRjLlFqzfeZoRhe-ZwQHvuuiu66VxMkFfP-Z9CvSjqSjhcNDBRhGdCjW2UjQ-uBo_r7e7stFTKGkjn_aMq9Kja_UhlmnKvWki07hnePFISsYLKn5-S4EhA1MmdOr8LTKo1O1xV1YpADGhQFlMLF0l9UtQyZ1VqFE34arg-5ug', 'width': 3096}]",ChIJL1RVOOjiDDkRIuTiDLzBkwY,"{'compound_code': 'J62G+2R Rabindra Nagar, New Delhi, Delhi', 'global_code': '7JWVJ62G+2R'}",4.7,ChIJL1RVOOjiDDkRIuTiDLzBkwY,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",49.0,,church,
213,CLOSED_TEMPORARILY,"Dakshinpuri Extension, Block 18, Dakshin Puri Extension, Dakshinpuri, New Delhi, Delhi 110062, India","{'location': {'lat': 28.5179033, 'lng': 77.2391076}, 'viewport': {'northeast': {'lat': 28.51922377989272, 'lng': 77.24049287989273}, 'southwest': {'lat': 28.51652412010728, 'lng': 77.23779322010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,8e4d07107952cde000ae34d1b6bd9687aa610d82,Delhi Bible Fellowship Church,,"[{'height': 1625, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103083797435708857134"">Devender Verma</a>'], 'photo_reference': 'CmRaAAAAuH0OkZ-YVubb1gkMqsc2M3wMPh9gxEeZRny2PcEvu7mLEpMye-PMyCXqXz121zVHyswqQ-YXm2udGb8MSqr1caItepgUynRl26bofsi1I2DQnwQSATdgcrB5_4Ajn_1tEhDIpGGeTpVgSQ6bJSkJSbP7GhRFctUIT6nyvPrw98Rcn8AzciXn-Q', 'width': 1506}]",ChIJ1WrFv53hDDkRrmKxzmhV-Ow,"{'compound_code': 'G69Q+5J Dakshinpuri, New Delhi, Delhi', 'global_code': '7JWVG69Q+5J'}",4.4,ChIJ1WrFv53hDDkRrmKxzmhV-Ow,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",74.0,True,church,
